model_name;word;phoneme;freq_phoneme;valence;arousal;dominance;sum_vad;first_syllable;classifier;f1;accuracy;recall;precision;log_loss;cross_entropy;classification;confusion;sample_train;sample_test;time_processing
Phoneme@0101@One;0;1;0;0;1;0;1;1;RandomForest;77.02;77.29;77.29;77.28;0.71;0.04;"              precision    recall  f1-score   support

          -1       0.78      0.79      0.79        73
           0       0.86      0.88      0.87        73
           1       0.86      0.84      0.85        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[58  8  8]
 [ 6 64  4]
 [ 9  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
Phoneme@0110@All;0;1;0;0;1;1;0;0;SVM;41.02;43.09;43.09;43.87;1.09;0.02;"              precision    recall  f1-score   support

          -1       0.55      0.51      0.53        73
           0       0.55      0.30      0.39        73
           1       0.44      0.67      0.53        73

    accuracy                           0.49       219
   macro avg       0.51      0.49      0.48       219
weighted avg       0.51      0.49      0.48       219
";"[[37 14 16]
 [10 22  8]
 [26 37 49]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:4 sec
Phoneme@0110@One;0;1;0;0;1;1;0;1;SVM;41.87;44.13;44.13;44.51;1.08;0.02;"              precision    recall  f1-score   support

          -1       0.48      0.55      0.51        73
           0       0.56      0.30      0.39        73
           1       0.50      0.66      0.57        73

    accuracy                           0.50       219
   macro avg       0.51      0.50      0.49       219
weighted avg       0.51      0.50      0.49       219
";"[[40 25 19]
 [11 22  6]
 [22 26 48]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:1 sec
Phoneme@0110@All;0;1;0;0;1;1;0;0;RandomForest;76.44;76.68;76.68;76.67;0.73;0.04;"              precision    recall  f1-score   support

          -1       0.71      0.62      0.66        73
           0       0.79      0.88      0.83        73
           1       0.76      0.78      0.77        73

    accuracy                           0.76       219
   macro avg       0.75      0.76      0.75       219
weighted avg       0.75      0.76      0.75       219
";"[[45  5 13]
 [14 64  3]
 [14  4 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@0110@One;0;1;0;0;1;1;0;1;RandomForest;77.22;77.49;77.49;77.48;0.72;0.04;"              precision    recall  f1-score   support

          -1       0.79      0.74      0.77        73
           0       0.83      0.93      0.88        73
           1       0.84      0.79      0.82        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[54  4 10]
 [ 9 68  5]
 [10  1 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@0111@All;0;1;0;0;1;1;1;0;SVM;38.88;42.45;42.45;45.07;1.08;0.03;"              precision    recall  f1-score   support

          -1       0.60      0.34      0.43        73
           0       0.62      0.21      0.31        73
           1       0.42      0.89      0.58        73

    accuracy                           0.48       219
   macro avg       0.55      0.48      0.44       219
weighted avg       0.55      0.48      0.44       219
";"[[25 11  6]
 [ 7 15  2]
 [41 47 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:55 sec
Phoneme@0111@One;0;1;0;0;1;1;1;1;SVM;39.73;43.29;43.29;45.96;1.07;0.04;"              precision    recall  f1-score   support

          -1       0.55      0.37      0.44        73
           0       0.64      0.22      0.33        73
           1       0.44      0.88      0.59        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.45       219
weighted avg       0.54      0.49      0.45       219
";"[[27 15  7]
 [ 7 16  2]
 [39 42 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:55 sec
Phoneme@0111@All;0;1;0;0;1;1;1;0;RandomForest;77.57;77.7;77.7;77.81;0.72;0.05;"              precision    recall  f1-score   support

          -1       0.76      0.71      0.74        73
           0       0.83      0.88      0.85        73
           1       0.77      0.78      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[52  6 10]
 [ 7 64  6]
 [14  3 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
Phoneme@0111@One;0;1;0;0;1;1;1;1;RandomForest;77.14;77.42;77.42;77.38;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.76      0.78      0.77        73
           0       0.89      0.88      0.88        73
           1       0.85      0.84      0.84        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[57  8 10]
 [ 6 64  2]
 [10  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
Phoneme@1000@All;0;1;0;1;0;0;0;0;SVM;31.6;39.86;39.86;30.93;1.08;0.03;"              precision    recall  f1-score   support

          -1       0.50      0.42      0.46        73
           0       0.00      0.00      0.00        73
           1       0.42      0.89      0.57        73

    accuracy                           0.44       219
   macro avg       0.31      0.44      0.34       219
weighted avg       0.31      0.44      0.34       219
";"[[31 23  8]
 [ 2  0  0]
 [40 50 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:3 sec
Phoneme@1000@One;0;1;0;1;0;0;0;1;SVM;34.33;40.02;40.02;38.49;1.07;0.04;"              precision    recall  f1-score   support

          -1       0.51      0.32      0.39        73
           0       0.27      0.08      0.13        73
           1       0.42      0.88      0.57        73

    accuracy                           0.42       219
   macro avg       0.40      0.42      0.36       219
weighted avg       0.40      0.42      0.36       219
";"[[23 17  5]
 [12  6  4]
 [38 50 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:55 sec
Phoneme@1000@All;0;1;0;1;0;0;0;0;RandomForest;78.27;78.35;78.35;78.5;0.71;0.04;"              precision    recall  f1-score   support

          -1       0.83      0.75      0.79        73
           0       0.85      0.86      0.86        73
           1       0.85      0.92      0.88        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[55  5  6]
 [11 63  0]
 [ 7  5 67]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@1000@One;0;1;0;1;0;0;0;1;RandomForest;78.07;78.18;78.18;78.26;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.77      0.75      0.76        73
           0       0.81      0.90      0.86        73
           1       0.87      0.79      0.83        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[55  6 10]
 [10 66  5]
 [ 8  1 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:40 sec
Phoneme@1001@All;0;1;0;1;0;0;1;0;SVM;38.82;42.29;42.29;44.4;1.07;0.03;"              precision    recall  f1-score   support

          -1       0.59      0.41      0.48        73
           0       0.62      0.21      0.31        73
           1       0.42      0.82      0.55        73

    accuracy                           0.48       219
   macro avg       0.54      0.48      0.45       219
weighted avg       0.54      0.48      0.45       219
";"[[30 10 11]
 [ 7 15  2]
 [36 48 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:56 sec
Phoneme@1001@One;0;1;0;1;0;0;1;1;SVM;40.31;43.6;43.6;45.73;1.06;0.05;"              precision    recall  f1-score   support

          -1       0.62      0.36      0.45        73
           0       0.55      0.22      0.31        73
           1       0.43      0.86      0.57        73

    accuracy                           0.48       219
   macro avg       0.53      0.48      0.45       219
weighted avg       0.53      0.48      0.45       219
";"[[26  9  7]
 [10 16  3]
 [37 48 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:56 sec
Phoneme@1001@All;0;1;0;1;0;0;1;0;RandomForest;77.61;77.68;77.68;77.81;0.72;0.05;"              precision    recall  f1-score   support

          -1       0.77      0.78      0.78        73
           0       0.91      0.85      0.88        73
           1       0.79      0.84      0.81        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[57  8  9]
 [ 3 62  3]
 [13  3 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
Phoneme@1001@One;0;1;0;1;0;0;1;1;RandomForest;77.8;77.89;77.89;77.94;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.74      0.79      0.77        73
           0       0.89      0.89      0.89        73
           1       0.87      0.81      0.84        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[58  8 12]
 [ 6 65  2]
 [ 9  0 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:29 sec
Phoneme@1010@All;0;1;0;1;0;1;0;0;SVM;32.87;40.48;40.48;40.66;1.07;0.03;"              precision    recall  f1-score   support

          -1       0.54      0.45      0.49        73
           0       0.50      0.04      0.08        73
           1       0.43      0.89      0.58        73

    accuracy                           0.46       219
   macro avg       0.49      0.46      0.38       219
weighted avg       0.49      0.46      0.38       219
";"[[33 20  8]
 [ 3  3  0]
 [37 50 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:57 sec
Phoneme@1010@One;0;1;0;1;0;1;0;1;SVM;36.86;41.1;41.1;42.61;1.07;0.04;"              precision    recall  f1-score   support

          -1       0.67      0.30      0.42        73
           0       0.42      0.21      0.28        73
           1       0.43      0.89      0.58        73

    accuracy                           0.47       219
   macro avg       0.51      0.47      0.42       219
weighted avg       0.51      0.47      0.42       219
";"[[22  7  4]
 [17 15  4]
 [34 51 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:56 sec
Phoneme@1010@All;0;1;0;1;0;1;0;0;RandomForest;78.06;78.17;78.17;78.29;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.79      0.79      0.79        73
           0       0.88      0.88      0.88        73
           1       0.86      0.86      0.86        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[58  7  8]
 [ 7 64  2]
 [ 8  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
Phoneme@1010@One;0;1;0;1;0;1;0;1;RandomForest;77.91;78.06;78.06;78.07;0.71;0.04;"              precision    recall  f1-score   support

          -1       0.73      0.74      0.73        73
           0       0.83      0.86      0.85        73
           1       0.86      0.81      0.83        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[54 10 10]
 [ 9 63  4]
 [10  0 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:29 sec
Phoneme@1011@All;0;1;0;1;0;1;1;0;SVM;39.34;42.62;42.62;44.86;1.07;0.03;"              precision    recall  f1-score   support

          -1       0.57      0.40      0.47        73
           0       0.60      0.21      0.31        73
           1       0.42      0.82      0.56        73

    accuracy                           0.47       219
   macro avg       0.53      0.47      0.44       219
weighted avg       0.53      0.47      0.44       219
";"[[29 11 11]
 [ 8 15  2]
 [36 47 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:3 sec
Phoneme@1011@One;0;1;0;1;0;1;1;1;SVM;40.38;43.7;43.7;45.82;1.06;0.05;"              precision    recall  f1-score   support

          -1       0.63      0.37      0.47        73
           0       0.57      0.23      0.33        73
           1       0.43      0.86      0.58        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[27  9  7]
 [10 17  3]
 [36 47 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:59 sec
Phoneme@1011@All;0;1;0;1;0;1;1;0;RandomForest;77.22;77.32;77.32;77.45;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.79      0.77      0.78        73
           0       0.91      0.85      0.88        73
           1       0.80      0.88      0.84        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[56  8  7]
 [ 4 62  2]
 [13  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@1011@One;0;1;0;1;0;1;1;1;RandomForest;77.88;77.99;77.99;78.0;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.79      0.82      0.81        73
           0       0.86      0.88      0.87        73
           1       0.87      0.82      0.85        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[60  8  8]
 [ 5 64  5]
 [ 8  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:34 sec
Phoneme@1100@All;0;1;0;1;1;0;0;0;SVM;40.41;43.22;43.22;46.06;1.06;0.03;"              precision    recall  f1-score   support

          -1       0.72      0.42      0.53        73
           0       0.48      0.22      0.30        73
           1       0.44      0.86      0.58        73

    accuracy                           0.50       219
   macro avg       0.55      0.50      0.47       219
weighted avg       0.55      0.50      0.47       219
";"[[31  7  5]
 [12 16  5]
 [30 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:59 sec
Phoneme@1100@One;0;1;0;1;1;0;0;1;SVM;40.47;43.47;43.47;45.26;1.05;0.04;"              precision    recall  f1-score   support

          -1       0.68      0.41      0.51        73
           0       0.48      0.21      0.29        73
           1       0.44      0.86      0.58        73

    accuracy                           0.49       219
   macro avg       0.53      0.49      0.46       219
weighted avg       0.53      0.49      0.46       219
";"[[30  8  6]
 [12 15  4]
 [31 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:0 sec
Phoneme@1100@All;0;1;0;1;1;0;0;0;RandomForest;78.17;78.27;78.27;78.36;0.7;0.04;"              precision    recall  f1-score   support

          -1       0.80      0.78      0.79        73
           0       0.89      0.86      0.88        73
           1       0.84      0.89      0.87        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[57  6  8]
 [ 8 63  0]
 [ 8  4 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
Phoneme@1100@One;0;1;0;1;1;0;0;1;RandomForest;78.83;78.99;78.99;79.06;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.78      0.84      0.81        73
           0       0.90      0.89      0.90        73
           1       0.87      0.82      0.85        73

    accuracy                           0.85       219
   macro avg       0.85      0.85      0.85       219
weighted avg       0.85      0.85      0.85       219
";"[[61  7 10]
 [ 4 65  3]
 [ 8  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
Phoneme@1101@All;0;1;0;1;1;0;1;0;SVM;39.83;43.05;43.05;45.98;1.06;0.03;"              precision    recall  f1-score   support

          -1       0.69      0.40      0.50        73
           0       0.59      0.23      0.33        73
           1       0.43      0.86      0.57        73

    accuracy                           0.50       219
   macro avg       0.57      0.50      0.47       219
weighted avg       0.57      0.50      0.47       219
";"[[29  7  6]
 [ 8 17  4]
 [36 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:57 sec
Phoneme@1101@One;0;1;0;1;1;0;1;1;SVM;40.96;43.83;43.83;47.07;1.05;0.04;"              precision    recall  f1-score   support

          -1       0.69      0.40      0.50        73
           0       0.50      0.22      0.30        73
           1       0.43      0.85      0.57        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[29  7  6]
 [11 16  5]
 [33 50 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:54 sec
Phoneme@1101@All;0;1;0;1;1;0;1;0;RandomForest;76.83;76.98;76.98;77.1;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.76      0.71      0.74        73
           0       0.86      0.85      0.86        73
           1       0.78      0.85      0.82        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[52  8  8]
 [ 7 62  3]
 [14  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@1101@One;0;1;0;1;1;0;1;1;RandomForest;77.54;77.74;77.74;77.74;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.79      0.81      0.80        73
           0       0.86      0.88      0.87        73
           1       0.83      0.79      0.81        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[59  8  8]
 [ 3 64  7]
 [11  1 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
Phoneme@1110@All;0;1;0;1;1;1;0;0;SVM;40.45;43.34;43.34;46.43;1.06;0.03;"              precision    recall  f1-score   support

          -1       0.74      0.42      0.54        73
           0       0.53      0.26      0.35        73
           1       0.45      0.86      0.59        73

    accuracy                           0.52       219
   macro avg       0.57      0.52      0.49       219
weighted avg       0.57      0.52      0.49       219
";"[[31  6  5]
 [12 19  5]
 [30 48 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:57 sec
Phoneme@1110@One;0;1;0;1;1;1;0;1;SVM;40.26;43.32;43.32;45.43;1.05;0.04;"              precision    recall  f1-score   support

          -1       0.71      0.41      0.52        73
           0       0.48      0.22      0.30        73
           1       0.44      0.86      0.58        73

    accuracy                           0.50       219
   macro avg       0.55      0.50      0.47       219
weighted avg       0.55      0.50      0.47       219
";"[[30  7  5]
 [12 16  5]
 [31 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:56 sec
Phoneme@1110@All;0;1;0;1;1;1;0;0;RandomForest;77.91;78.03;78.03;78.14;0.71;0.04;"              precision    recall  f1-score   support

          -1       0.81      0.79      0.80        73
           0       0.87      0.85      0.86        73
           1       0.86      0.89      0.87        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[58  7  7]
 [ 8 62  1]
 [ 7  4 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
Phoneme@1110@One;0;1;0;1;1;1;0;1;RandomForest;77.84;78.02;78.02;78.03;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.73      0.79      0.76        73
           0       0.90      0.88      0.89        73
           1       0.87      0.82      0.85        73

    accuracy                           0.83       219
   macro avg       0.84      0.83      0.83       219
weighted avg       0.84      0.83      0.83       219
";"[[58  8 13]
 [ 7 64  0]
 [ 8  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
Phoneme@1111@All;0;1;0;1;1;1;1;0;SVM;39.56;42.89;42.89;45.58;1.06;0.03;"              precision    recall  f1-score   support

          -1       0.67      0.38      0.49        73
           0       0.55      0.22      0.31        73
           1       0.43      0.86      0.57        73

    accuracy                           0.49       219
   macro avg       0.55      0.49      0.46       219
weighted avg       0.55      0.49      0.46       219
";"[[28  8  6]
 [ 9 16  4]
 [36 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:57 sec
Phoneme@1111@One;0;1;0;1;1;1;1;1;SVM;41.0;43.85;43.85;47.1;1.05;0.04;"              precision    recall  f1-score   support

          -1       0.71      0.40      0.51        73
           0       0.50      0.22      0.30        73
           1       0.42      0.85      0.57        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[29  6  6]
 [11 16  5]
 [33 51 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:3 sec
Phoneme@1111@All;0;1;0;1;1;1;1;0;RandomForest;76.62;76.8;76.8;76.89;0.71;0.05;"              precision    recall  f1-score   support

          -1       0.76      0.75      0.76        73
           0       0.85      0.88      0.86        73
           1       0.81      0.79      0.80        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[55  5 12]
 [ 8 64  3]
 [10  4 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:30 sec
Phoneme@1111@One;0;1;0;1;1;1;1;1;RandomForest;77.28;77.49;77.49;77.47;0.7;0.05;"              precision    recall  f1-score   support

          -1       0.77      0.78      0.78        73
           0       0.86      0.88      0.87        73
           1       0.86      0.84      0.85        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[57  8  9]
 [ 7 64  3]
 [ 9  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:35 sec
Freq@0001@All;0;0;1;0;0;0;1;0;SVM;52.41;52.61;52.61;52.71;0.96;0.08;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.48      0.38      0.43        73
           1       0.57      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 26 17]
 [15 28 15]
 [12 19 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:11 min:10 sec
Freq@0001@One;0;0;1;0;0;0;1;1;SVM;53.46;53.47;53.47;53.69;0.97;0.07;"              precision    recall  f1-score   support

          -1       0.48      0.49      0.49        73
           0       0.51      0.49      0.50        73
           1       0.55      0.56      0.56        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[36 22 17]
 [19 36 15]
 [18 15 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:11 min:9 sec
Freq@0001@All;0;0;1;0;0;0;1;0;RandomForest;76.28;76.27;76.27;76.58;0.8;0.04;"              precision    recall  f1-score   support

          -1       0.74      0.78      0.76        73
           0       0.92      0.79      0.85        73
           1       0.75      0.81      0.78        73

    accuracy                           0.79       219
   macro avg       0.80      0.79      0.80       219
weighted avg       0.80      0.79      0.80       219
";"[[57  7 13]
 [ 4 58  1]
 [12  8 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:37 sec
Freq@0001@One;0;0;1;0;0;0;1;1;RandomForest;67.47;67.57;67.57;67.73;0.87;0.04;"              precision    recall  f1-score   support

          -1       0.64      0.62      0.63        73
           0       0.69      0.66      0.67        73
           1       0.66      0.71      0.68        73

    accuracy                           0.66       219
   macro avg       0.66      0.66      0.66       219
weighted avg       0.66      0.66      0.66       219
";"[[45 11 14]
 [15 48  7]
 [13 14 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:35 sec
Freq@0010@All;0;0;1;0;0;1;0;0;SVM;52.43;52.6;52.6;52.66;0.96;0.07;"              precision    recall  f1-score   support

          -1       0.53      0.62      0.57        73
           0       0.48      0.40      0.44        73
           1       0.54      0.55      0.54        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[45 23 17]
 [15 29 16]
 [13 21 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:11 min:23 sec
Freq@0010@One;0;0;1;0;0;1;0;1;SVM;54.08;54.07;54.07;54.44;0.96;0.07;"              precision    recall  f1-score   support

          -1       0.46      0.51      0.48        73
           0       0.49      0.48      0.49        73
           1       0.53      0.49      0.51        73

    accuracy                           0.49       219
   macro avg       0.49      0.49      0.49       219
weighted avg       0.49      0.49      0.49       219
";"[[37 24 19]
 [18 35 18]
 [18 14 36]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:11 min:32 sec
Freq@0010@All;0;0;1;0;0;1;0;0;RandomForest;75.93;75.93;75.93;76.23;0.8;0.04;"              precision    recall  f1-score   support

          -1       0.75      0.77      0.76        73
           0       0.88      0.79      0.83        73
           1       0.78      0.84      0.81        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[56  8 11]
 [ 7 58  1]
 [10  7 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:35 sec
Freq@0010@One;0;0;1;0;0;1;0;1;RandomForest;67.72;67.8;67.8;67.9;0.87;0.04;"              precision    recall  f1-score   support

          -1       0.61      0.63      0.62        73
           0       0.70      0.64      0.67        73
           1       0.64      0.67      0.65        73

    accuracy                           0.65       219
   macro avg       0.65      0.65      0.65       219
weighted avg       0.65      0.65      0.65       219
";"[[46 12 17]
 [13 47  7]
 [14 14 49]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:36 sec
