model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Phoneme@0011@One;RandomForest;76.77;76.92;76.92;76.97;"              precision    recall  f1-score   support

          -1       0.74      0.75      0.75        73
           0       0.85      0.88      0.86        73
           1       0.86      0.82      0.84        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[55  8 11]
 [ 9 64  2]
 [ 9  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Phoneme@0100@All;SVM;28.32;35.18;35.18;35.77;"              precision    recall  f1-score   support

          -1       0.35      0.78      0.49        73
           0       0.47      0.29      0.36        73
           1       0.46      0.08      0.14        73

    accuracy                           0.38       219
   macro avg       0.43      0.38      0.33       219
weighted avg       0.43      0.38      0.33       219
";"[[57 48 56]
 [13 21 11]
 [ 3  4  6]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@0100@One;SVM;31.43;36.04;36.04;37.37;"              precision    recall  f1-score   support

          -1       0.35      0.75      0.48        73
           0       0.46      0.36      0.40        73
           1       0.20      0.01      0.03        73

    accuracy                           0.37       219
   macro avg       0.34      0.37      0.30       219
weighted avg       0.34      0.37      0.30       219
";"[[55 45 57]
 [16 26 15]
 [ 2  2  1]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@0100@All;RandomForest;76.15;76.34;76.34;76.29;"              precision    recall  f1-score   support

          -1       0.68      0.59      0.63        73
           0       0.77      0.86      0.81        73
           1       0.78      0.79      0.79        73

    accuracy                           0.75       219
   macro avg       0.74      0.75      0.74       219
weighted avg       0.74      0.75      0.74       219
";"[[43  5 15]
 [19 63  0]
 [11  5 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:27 sec
Phoneme@0100@One;RandomForest;76.08;76.41;76.41;76.31;"              precision    recall  f1-score   support

          -1       0.76      0.77      0.76        73
           0       0.90      0.89      0.90        73
           1       0.75      0.75      0.75        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[56  4 14]
 [ 3 65  4]
 [14  4 55]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@0101@All;SVM;38.66;42.18;42.18;44.74;"              precision    recall  f1-score   support

          -1       0.60      0.34      0.43        73
           0       0.62      0.21      0.31        73
           1       0.42      0.88      0.57        73

    accuracy                           0.47       219
   macro avg       0.55      0.47      0.44       219
weighted avg       0.55      0.47      0.44       219
";"[[25 10  7]
 [ 7 15  2]
 [41 48 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@0101@One;SVM;39.69;43.25;43.25;46.09;"              precision    recall  f1-score   support

          -1       0.61      0.37      0.46        73
           0       0.64      0.22      0.33        73
           1       0.43      0.88      0.57        73

    accuracy                           0.49       219
   macro avg       0.56      0.49      0.45       219
weighted avg       0.56      0.49      0.45       219
";"[[27 10  7]
 [ 7 16  2]
 [39 47 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:6 sec
Phoneme@0101@All;RandomForest;76.74;76.88;76.88;76.96;"              precision    recall  f1-score   support

          -1       0.73      0.73      0.73        73
           0       0.86      0.88      0.87        73
           1       0.79      0.78      0.79        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[53  6 14]
 [ 8 64  2]
 [12  3 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Phoneme@0101@One;RandomForest;77.37;77.6;77.6;77.64;"              precision    recall  f1-score   support

          -1       0.76      0.77      0.76        73
           0       0.93      0.88      0.90        73
           1       0.83      0.86      0.85        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[56  8 10]
 [ 5 64  0]
 [12  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:27 sec
Phoneme@0110@All;SVM;41.02;43.09;43.09;43.87;"              precision    recall  f1-score   support

          -1       0.55      0.51      0.53        73
           0       0.55      0.30      0.39        73
           1       0.44      0.67      0.53        73

    accuracy                           0.49       219
   macro avg       0.51      0.49      0.48       219
weighted avg       0.51      0.49      0.48       219
";"[[37 14 16]
 [10 22  8]
 [26 37 49]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:6 sec
Phoneme@0110@One;SVM;41.87;44.13;44.13;44.51;"              precision    recall  f1-score   support

          -1       0.48      0.55      0.51        73
           0       0.56      0.30      0.39        73
           1       0.50      0.66      0.57        73

    accuracy                           0.50       219
   macro avg       0.51      0.50      0.49       219
weighted avg       0.51      0.50      0.49       219
";"[[40 25 19]
 [11 22  6]
 [22 26 48]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@0110@All;RandomForest;76.54;76.74;76.74;76.72;"              precision    recall  f1-score   support

          -1       0.71      0.60      0.65        73
           0       0.83      0.88      0.85        73
           1       0.72      0.79      0.76        73

    accuracy                           0.76       219
   macro avg       0.76      0.76      0.75       219
weighted avg       0.76      0.76      0.75       219
";"[[44  5 13]
 [11 64  2]
 [18  4 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Phoneme@0110@One;RandomForest;77.7;77.96;77.96;77.99;"              precision    recall  f1-score   support

          -1       0.74      0.75      0.75        73
           0       0.89      0.90      0.90        73
           1       0.82      0.79      0.81        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[55  6 13]
 [ 6 66  2]
 [12  1 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@0111@All;SVM;38.88;42.45;42.45;45.07;"              precision    recall  f1-score   support

          -1       0.60      0.34      0.43        73
           0       0.62      0.21      0.31        73
           1       0.42      0.89      0.58        73

    accuracy                           0.48       219
   macro avg       0.55      0.48      0.44       219
weighted avg       0.55      0.48      0.44       219
";"[[25 11  6]
 [ 7 15  2]
 [41 47 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:7 sec
Phoneme@0111@One;SVM;39.73;43.29;43.29;45.96;"              precision    recall  f1-score   support

          -1       0.55      0.37      0.44        73
           0       0.64      0.22      0.33        73
           1       0.44      0.88      0.59        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.45       219
weighted avg       0.54      0.49      0.45       219
";"[[27 15  7]
 [ 7 16  2]
 [39 42 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:6 sec
Phoneme@0111@All;RandomForest;76.94;77.09;77.09;77.23;"              precision    recall  f1-score   support

          -1       0.75      0.71      0.73        73
           0       0.84      0.89      0.87        73
           1       0.81      0.81      0.81        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[52  5 12]
 [10 65  2]
 [11  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@0111@One;RandomForest;77.43;77.67;77.67;77.72;"              precision    recall  f1-score   support

          -1       0.82      0.77      0.79        73
           0       0.84      0.90      0.87        73
           1       0.85      0.84      0.84        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.83       219
weighted avg       0.84      0.84      0.83       219
";"[[56  6  6]
 [ 7 66  6]
 [10  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1000@All;SVM;31.6;39.86;39.86;30.93;"              precision    recall  f1-score   support

          -1       0.50      0.42      0.46        73
           0       0.00      0.00      0.00        73
           1       0.42      0.89      0.57        73

    accuracy                           0.44       219
   macro avg       0.31      0.44      0.34       219
weighted avg       0.31      0.44      0.34       219
";"[[31 23  8]
 [ 2  0  0]
 [40 50 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1000@One;SVM;34.33;40.02;40.02;38.49;"              precision    recall  f1-score   support

          -1       0.51      0.32      0.39        73
           0       0.27      0.08      0.13        73
           1       0.42      0.88      0.57        73

    accuracy                           0.42       219
   macro avg       0.40      0.42      0.36       219
weighted avg       0.40      0.42      0.36       219
";"[[23 17  5]
 [12  6  4]
 [38 50 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@1000@All;RandomForest;77.84;77.93;77.93;78.04;"              precision    recall  f1-score   support

          -1       0.80      0.77      0.78        73
           0       0.89      0.85      0.87        73
           1       0.84      0.90      0.87        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[56  7  7]
 [ 8 62  0]
 [ 9  4 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1000@One;RandomForest;78.06;78.19;78.19;78.23;"              precision    recall  f1-score   support

          -1       0.77      0.78      0.78        73
           0       0.86      0.90      0.88        73
           1       0.87      0.81      0.84        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[57  6 11]
 [ 8 66  3]
 [ 8  1 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Phoneme@1001@All;SVM;38.82;42.29;42.29;44.4;"              precision    recall  f1-score   support

          -1       0.59      0.41      0.48        73
           0       0.62      0.21      0.31        73
           1       0.42      0.82      0.55        73

    accuracy                           0.48       219
   macro avg       0.54      0.48      0.45       219
weighted avg       0.54      0.48      0.45       219
";"[[30 10 11]
 [ 7 15  2]
 [36 48 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:6 sec
Phoneme@1001@One;SVM;40.31;43.6;43.6;45.73;"              precision    recall  f1-score   support

          -1       0.62      0.36      0.45        73
           0       0.55      0.22      0.31        73
           1       0.43      0.86      0.57        73

    accuracy                           0.48       219
   macro avg       0.53      0.48      0.45       219
weighted avg       0.53      0.48      0.45       219
";"[[26  9  7]
 [10 16  3]
 [37 48 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@1001@All;RandomForest;77.45;77.53;77.53;77.68;"              precision    recall  f1-score   support

          -1       0.78      0.74      0.76        73
           0       0.89      0.89      0.89        73
           1       0.81      0.85      0.83        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[54  5 10]
 [ 7 65  1]
 [12  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:27 sec
Phoneme@1001@One;RandomForest;77.67;77.79;77.79;77.83;"              precision    recall  f1-score   support

          -1       0.78      0.81      0.79        73
           0       0.92      0.89      0.90        73
           1       0.85      0.84      0.84        73

    accuracy                           0.84       219
   macro avg       0.85      0.84      0.85       219
weighted avg       0.85      0.84      0.85       219
";"[[59  7 10]
 [ 4 65  2]
 [10  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1010@All;SVM;32.87;40.48;40.48;40.66;"              precision    recall  f1-score   support

          -1       0.54      0.45      0.49        73
           0       0.50      0.04      0.08        73
           1       0.43      0.89      0.58        73

    accuracy                           0.46       219
   macro avg       0.49      0.46      0.38       219
weighted avg       0.49      0.46      0.38       219
";"[[33 20  8]
 [ 3  3  0]
 [37 50 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1010@One;SVM;36.86;41.1;41.1;42.61;"              precision    recall  f1-score   support

          -1       0.67      0.30      0.42        73
           0       0.42      0.21      0.28        73
           1       0.43      0.89      0.58        73

    accuracy                           0.47       219
   macro avg       0.51      0.47      0.42       219
weighted avg       0.51      0.47      0.42       219
";"[[22  7  4]
 [17 15  4]
 [34 51 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1010@All;RandomForest;78.4;78.47;78.47;78.64;"              precision    recall  f1-score   support

          -1       0.79      0.81      0.80        73
           0       0.91      0.86      0.89        73
           1       0.85      0.88      0.86        73

    accuracy                           0.85       219
   macro avg       0.85      0.85      0.85       219
weighted avg       0.85      0.85      0.85       219
";"[[59  7  9]
 [ 6 63  0]
 [ 8  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:24 sec
Phoneme@1010@One;RandomForest;78.42;78.54;78.54;78.61;"              precision    recall  f1-score   support

          -1       0.77      0.75      0.76        73
           0       0.82      0.90      0.86        73
           1       0.90      0.84      0.87        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[55  7  9]
 [11 66  3]
 [ 7  0 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1011@All;SVM;39.34;42.62;42.62;44.86;"              precision    recall  f1-score   support

          -1       0.57      0.40      0.47        73
           0       0.60      0.21      0.31        73
           1       0.42      0.82      0.56        73

    accuracy                           0.47       219
   macro avg       0.53      0.47      0.44       219
weighted avg       0.53      0.47      0.44       219
";"[[29 11 11]
 [ 8 15  2]
 [36 47 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1011@One;SVM;40.38;43.7;43.7;45.82;"              precision    recall  f1-score   support

          -1       0.63      0.37      0.47        73
           0       0.57      0.23      0.33        73
           1       0.43      0.86      0.58        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[27  9  7]
 [10 17  3]
 [36 47 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1011@All;RandomForest;77.2;77.29;77.29;77.42;"              precision    recall  f1-score   support

          -1       0.76      0.71      0.74        73
           0       0.87      0.89      0.88        73
           1       0.82      0.85      0.83        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[52  6 10]
 [ 9 65  1]
 [12  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Phoneme@1011@One;RandomForest;78.2;78.3;78.3;78.37;"              precision    recall  f1-score   support

          -1       0.82      0.84      0.83        73
           0       0.92      0.89      0.90        73
           1       0.85      0.86      0.86        73

    accuracy                           0.86       219
   macro avg       0.86      0.86      0.86       219
weighted avg       0.86      0.86      0.86       219
";"[[61  6  7]
 [ 3 65  3]
 [ 9  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Phoneme@1100@All;SVM;40.41;43.22;43.22;46.06;"              precision    recall  f1-score   support

          -1       0.72      0.42      0.53        73
           0       0.48      0.22      0.30        73
           1       0.44      0.86      0.58        73

    accuracy                           0.50       219
   macro avg       0.55      0.50      0.47       219
weighted avg       0.55      0.50      0.47       219
";"[[31  7  5]
 [12 16  5]
 [30 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1100@One;SVM;40.47;43.47;43.47;45.26;"              precision    recall  f1-score   support

          -1       0.68      0.41      0.51        73
           0       0.48      0.21      0.29        73
           1       0.44      0.86      0.58        73

    accuracy                           0.49       219
   macro avg       0.53      0.49      0.46       219
weighted avg       0.53      0.49      0.46       219
";"[[30  8  6]
 [12 15  4]
 [31 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@1100@All;RandomForest;78.02;78.14;78.14;78.24;"              precision    recall  f1-score   support

          -1       0.75      0.74      0.74        73
           0       0.86      0.85      0.86        73
           1       0.87      0.89      0.88        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[54 10  8]
 [10 62  0]
 [ 9  1 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Phoneme@1100@One;RandomForest;78.22;78.4;78.4;78.43;"              precision    recall  f1-score   support

          -1       0.76      0.79      0.78        73
           0       0.86      0.89      0.87        73
           1       0.91      0.84      0.87        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[58  8 10]
 [ 9 65  2]
 [ 6  0 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Phoneme@1101@All;SVM;39.83;43.05;43.05;45.98;"              precision    recall  f1-score   support

          -1       0.69      0.40      0.50        73
           0       0.59      0.23      0.33        73
           1       0.43      0.86      0.57        73

    accuracy                           0.50       219
   macro avg       0.57      0.50      0.47       219
weighted avg       0.57      0.50      0.47       219
";"[[29  7  6]
 [ 8 17  4]
 [36 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1101@One;SVM;40.96;43.83;43.83;47.07;"              precision    recall  f1-score   support

          -1       0.69      0.40      0.50        73
           0       0.50      0.22      0.30        73
           1       0.43      0.85      0.57        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[29  7  6]
 [11 16  5]
 [33 50 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1101@All;RandomForest;76.61;76.77;76.77;76.84;"              precision    recall  f1-score   support

          -1       0.81      0.77      0.79        73
           0       0.85      0.92      0.88        73
           1       0.85      0.82      0.83        73

    accuracy                           0.84       219
   macro avg       0.83      0.84      0.83       219
weighted avg       0.83      0.84      0.83       219
";"[[56  5  8]
 [ 7 67  5]
 [10  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1101@One;RandomForest;76.92;77.11;77.11;77.11;"              precision    recall  f1-score   support

          -1       0.78      0.78      0.78        73
           0       0.86      0.90      0.88        73
           1       0.87      0.82      0.85        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[57  6 10]
 [ 8 66  3]
 [ 8  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:27 sec
Phoneme@1110@All;SVM;40.45;43.34;43.34;46.43;"              precision    recall  f1-score   support

          -1       0.74      0.42      0.54        73
           0       0.53      0.26      0.35        73
           1       0.45      0.86      0.59        73

    accuracy                           0.52       219
   macro avg       0.57      0.52      0.49       219
weighted avg       0.57      0.52      0.49       219
";"[[31  6  5]
 [12 19  5]
 [30 48 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:5 sec
Phoneme@1110@One;SVM;40.26;43.32;43.32;45.43;"              precision    recall  f1-score   support

          -1       0.71      0.41      0.52        73
           0       0.48      0.22      0.30        73
           1       0.44      0.86      0.58        73

    accuracy                           0.50       219
   macro avg       0.55      0.50      0.47       219
weighted avg       0.55      0.50      0.47       219
";"[[30  7  5]
 [12 16  5]
 [31 50 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:3 sec
Phoneme@1110@All;RandomForest;78.08;78.21;78.21;78.28;"              precision    recall  f1-score   support

          -1       0.79      0.81      0.80        73
           0       0.87      0.85      0.86        73
           1       0.88      0.88      0.88        73

    accuracy                           0.84       219
   macro avg       0.85      0.84      0.85       219
weighted avg       0.85      0.84      0.85       219
";"[[59  8  8]
 [ 8 62  1]
 [ 6  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1110@One;RandomForest;77.93;78.13;78.13;78.15;"              precision    recall  f1-score   support

          -1       0.79      0.82      0.81        73
           0       0.89      0.90      0.90        73
           1       0.88      0.84      0.86        73

    accuracy                           0.85       219
   macro avg       0.86      0.85      0.85       219
weighted avg       0.86      0.85      0.85       219
";"[[60  6 10]
 [ 6 66  2]
 [ 7  1 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Phoneme@1111@All;SVM;39.56;42.89;42.89;45.58;"              precision    recall  f1-score   support

          -1       0.67      0.38      0.49        73
           0       0.55      0.22      0.31        73
           1       0.43      0.86      0.57        73

    accuracy                           0.49       219
   macro avg       0.55      0.49      0.46       219
weighted avg       0.55      0.49      0.46       219
";"[[28  8  6]
 [ 9 16  4]
 [36 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@1111@One;SVM;41.0;43.85;43.85;47.1;"              precision    recall  f1-score   support

          -1       0.71      0.40      0.51        73
           0       0.50      0.22      0.30        73
           1       0.42      0.85      0.57        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.46       219
weighted avg       0.54      0.49      0.46       219
";"[[29  6  6]
 [11 16  5]
 [33 51 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:4 sec
Phoneme@1111@All;RandomForest;76.66;76.81;76.81;76.9;"              precision    recall  f1-score   support

          -1       0.79      0.77      0.78        73
           0       0.87      0.89      0.88        73
           1       0.81      0.81      0.81        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[56  5 10]
 [ 6 65  4]
 [11  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:26 sec
Phoneme@1111@One;RandomForest;77.33;77.52;77.52;77.53;"              precision    recall  f1-score   support

          -1       0.78      0.74      0.76        73
           0       0.79      0.89      0.84        73
           1       0.87      0.81      0.84        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[54  7  8]
 [11 65  6]
 [ 8  1 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:25 sec
Freq@0001@All;SVM;52.41;52.61;52.61;52.71;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        73
           0       0.48      0.38      0.43        73
           1       0.57      0.56      0.57        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.52       219
weighted avg       0.52      0.53      0.52       219
";"[[46 26 17]
 [15 28 15]
 [12 19 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:1 sec
Freq@0001@One;SVM;53.46;53.47;53.47;53.69;"              precision    recall  f1-score   support

          -1       0.48      0.49      0.49        73
           0       0.51      0.49      0.50        73
           1       0.55      0.56      0.56        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[36 22 17]
 [19 36 15]
 [18 15 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:0 sec
Freq@0001@All;RandomForest;76.35;76.35;76.35;76.61;"              precision    recall  f1-score   support

          -1       0.70      0.74      0.72        73
           0       0.87      0.79      0.83        73
           1       0.77      0.79      0.78        73

    accuracy                           0.78       219
   macro avg       0.78      0.78      0.78       219
weighted avg       0.78      0.78      0.78       219
";"[[54  9 14]
 [ 8 58  1]
 [11  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Freq@0001@One;RandomForest;67.41;67.5;67.5;67.63;"              precision    recall  f1-score   support

          -1       0.59      0.58      0.58        73
           0       0.67      0.63      0.65        73
           1       0.65      0.70      0.67        73

    accuracy                           0.63       219
   macro avg       0.63      0.63      0.63       219
weighted avg       0.63      0.63      0.63       219
";"[[42 13 16]
 [17 46  6]
 [14 14 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:28 sec
Freq@0010@All;SVM;52.43;52.6;52.6;52.66;"              precision    recall  f1-score   support

          -1       0.53      0.62      0.57        73
           0       0.48      0.40      0.44        73
           1       0.54      0.55      0.54        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.52       219
weighted avg       0.52      0.52      0.52       219
";"[[45 23 17]
 [15 29 16]
 [13 21 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:59 sec
