model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Phoneme@0100@All;RandomForest;75.3;75.49;75.49;75.44;"              precision    recall  f1-score   support

          -1       0.82      0.75      0.79        73
           0       0.82      0.88      0.85        73
           1       0.76      0.77      0.76        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[55  3  9]
 [ 6 64  8]
 [12  6 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@0100@One;RandomForest;74.19;74.55;74.55;74.36;"              precision    recall  f1-score   support

          -1       0.77      0.67      0.72        73
           0       0.84      0.93      0.88        73
           1       0.77      0.78      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[49  3 12]
 [ 9 68  4]
 [15  2 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:15 sec
Phoneme@0101@All;SVM;39.14;42.54;42.54;44.74;"              precision    recall  f1-score   support

          -1       0.62      0.42      0.50        73
           0       0.62      0.18      0.28        73
           1       0.43      0.86      0.57        73

    accuracy                           0.49       219
   macro avg       0.55      0.49      0.45       219
weighted avg       0.55      0.49      0.45       219
";"[[31 11  8]
 [ 6 13  2]
 [36 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:51 sec
Phoneme@0101@One;SVM;42.75;45.49;45.49;46.18;"              precision    recall  f1-score   support

          -1       0.58      0.53      0.56        73
           0       0.48      0.19      0.27        73
           1       0.50      0.85      0.63        73

    accuracy                           0.53       219
   macro avg       0.52      0.53      0.49       219
weighted avg       0.52      0.53      0.49       219
";"[[39 21  7]
 [11 14  4]
 [23 38 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@0101@All;RandomForest;77.4;77.57;77.57;77.59;"              precision    recall  f1-score   support

          -1       0.75      0.71      0.73        73
           0       0.83      0.85      0.84        73
           1       0.77      0.79      0.78        73

    accuracy                           0.79       219
   macro avg       0.78      0.79      0.78       219
weighted avg       0.78      0.79      0.78       219
";"[[52  7 10]
 [ 8 62  5]
 [13  4 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Phoneme@0101@One;RandomForest;76.39;76.58;76.58;76.62;"              precision    recall  f1-score   support

          -1       0.75      0.81      0.78        73
           0       0.86      0.89      0.87        73
           1       0.84      0.74      0.79        73

    accuracy                           0.81       219
   macro avg       0.82      0.81      0.81       219
weighted avg       0.82      0.81      0.81       219
";"[[59  8 12]
 [ 4 65  7]
 [10  0 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:12 sec
Phoneme@0110@All;SVM;41.07;43.36;43.36;44.01;"              precision    recall  f1-score   support

          -1       0.53      0.52      0.52        73
           0       0.53      0.25      0.34        73
           1       0.43      0.67      0.53        73

    accuracy                           0.48       219
   macro avg       0.50      0.48      0.46       219
weighted avg       0.50      0.48      0.46       219
";"[[38 16 18]
 [10 18  6]
 [25 39 49]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@0110@One;SVM;44.8;46.1;46.1;46.0;"              precision    recall  f1-score   support

          -1       0.54      0.51      0.52        73
           0       0.45      0.34      0.39        73
           1       0.48      0.63      0.55        73

    accuracy                           0.49       219
   macro avg       0.49      0.49      0.49       219
weighted avg       0.49      0.49      0.49       219
";"[[37 19 12]
 [16 25 15]
 [20 29 46]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@0110@All;RandomForest;76.77;77.01;77.01;76.96;"              precision    recall  f1-score   support

          -1       0.74      0.74      0.74        73
           0       0.84      0.88      0.86        73
           1       0.81      0.78      0.80        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[54  6 13]
 [ 9 64  3]
 [10  3 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Phoneme@0110@One;RandomForest;75.37;75.64;75.64;75.6;"              precision    recall  f1-score   support

          -1       0.73      0.64      0.69        73
           0       0.81      0.90      0.86        73
           1       0.78      0.79      0.79        73

    accuracy                           0.78       219
   macro avg       0.78      0.78      0.78       219
weighted avg       0.78      0.78      0.78       219
";"[[47  7 10]
 [10 66  5]
 [16  0 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@0111@All;SVM;38.7;42.22;42.22;44.22;"              precision    recall  f1-score   support

          -1       0.61      0.41      0.49        73
           0       0.62      0.18      0.28        73
           1       0.42      0.86      0.57        73

    accuracy                           0.48       219
   macro avg       0.55      0.48      0.45       219
weighted avg       0.55      0.48      0.45       219
";"[[30 11  8]
 [ 6 13  2]
 [37 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@0111@One;SVM;42.3;45.26;45.26;46.11;"              precision    recall  f1-score   support

          -1       0.57      0.55      0.56        73
           0       0.48      0.16      0.24        73
           1       0.50      0.85      0.63        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.48       219
weighted avg       0.52      0.52      0.48       219
";"[[40 23  7]
 [ 9 12  4]
 [24 38 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:50 sec
Phoneme@0111@All;RandomForest;77.71;77.89;77.89;77.97;"              precision    recall  f1-score   support

          -1       0.76      0.77      0.76        73
           0       0.85      0.82      0.83        73
           1       0.77      0.78      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[56  8 10]
 [ 5 60  6]
 [12  5 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@0111@One;RandomForest;76.34;76.57;76.57;76.59;"              precision    recall  f1-score   support

          -1       0.72      0.74      0.73        73
           0       0.82      0.88      0.85        73
           1       0.82      0.74      0.78        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.78       219
weighted avg       0.79      0.79      0.78       219
";"[[54  9 12]
 [ 7 64  7]
 [12  0 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:16 sec
Phoneme@1000@All;SVM;33.56;40.52;40.52;39.0;"              precision    recall  f1-score   support

          -1       0.51      0.47      0.49        73
           0       0.60      0.04      0.08        73
           1       0.42      0.85      0.56        73

    accuracy                           0.45       219
   macro avg       0.51      0.45      0.38       219
weighted avg       0.51      0.45      0.38       219
";"[[34 22 11]
 [ 2  3  0]
 [37 48 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1000@One;SVM;41.18;43.39;43.39;42.48;"              precision    recall  f1-score   support

          -1       0.55      0.42      0.48        73
           0       0.38      0.29      0.33        73
           1       0.51      0.75      0.61        73

    accuracy                           0.49       219
   macro avg       0.48      0.49      0.47       219
weighted avg       0.48      0.49      0.47       219
";"[[31 20  5]
 [22 21 13]
 [20 32 55]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@1000@All;RandomForest;78.72;78.82;78.82;78.91;"              precision    recall  f1-score   support

          -1       0.78      0.77      0.77        73
           0       0.82      0.85      0.83        73
           1       0.87      0.85      0.86        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[56  8  8]
 [11 62  3]
 [ 6  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Phoneme@1000@One;RandomForest;75.83;76.0;76.0;76.05;"              precision    recall  f1-score   support

          -1       0.73      0.74      0.73        73
           0       0.80      0.84      0.82        73
           1       0.86      0.81      0.83        73

    accuracy                           0.79       219
   macro avg       0.80      0.79      0.79       219
weighted avg       0.80      0.79      0.79       219
";"[[54 11  9]
 [10 61  5]
 [ 9  1 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Phoneme@1001@All;SVM;39.64;42.76;42.76;44.77;"              precision    recall  f1-score   support

          -1       0.63      0.44      0.52        73
           0       0.59      0.18      0.27        73
           1       0.43      0.86      0.58        73

    accuracy                           0.49       219
   macro avg       0.55      0.49      0.46       219
weighted avg       0.55      0.49      0.46       219
";"[[32 11  8]
 [ 7 13  2]
 [34 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:51 sec
Phoneme@1001@One;SVM;44.12;46.44;46.44;47.54;"              precision    recall  f1-score   support

          -1       0.57      0.51      0.54        73
           0       0.50      0.25      0.33        73
           1       0.50      0.81      0.62        73

    accuracy                           0.52       219
   macro avg       0.52      0.52      0.49       219
weighted avg       0.52      0.52      0.49       219
";"[[37 19  9]
 [13 18  5]
 [23 36 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1001@All;RandomForest;78.04;78.18;78.18;78.24;"              precision    recall  f1-score   support

          -1       0.80      0.78      0.79        73
           0       0.88      0.88      0.88        73
           1       0.83      0.85      0.84        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.84       219
weighted avg       0.84      0.84      0.84       219
";"[[57  6  8]
 [ 6 64  3]
 [10  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@1001@One;RandomForest;76.49;76.68;76.68;76.69;"              precision    recall  f1-score   support

          -1       0.78      0.77      0.77        73
           0       0.86      0.90      0.88        73
           1       0.81      0.78      0.80        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[56  6 10]
 [ 5 66  6]
 [12  1 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Phoneme@1010@All;SVM;34.82;41.35;41.35;40.57;"              precision    recall  f1-score   support

          -1       0.54      0.53      0.54        73
           0       0.67      0.08      0.15        73
           1       0.44      0.84      0.58        73

    accuracy                           0.48       219
   macro avg       0.55      0.48      0.42       219
weighted avg       0.55      0.48      0.42       219
";"[[39 21 12]
 [ 3  6  0]
 [31 46 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1010@One;SVM;42.97;44.88;44.88;44.42;"              precision    recall  f1-score   support

          -1       0.54      0.40      0.46        73
           0       0.41      0.34      0.37        73
           1       0.51      0.73      0.60        73

    accuracy                           0.49       219
   macro avg       0.49      0.49      0.48       219
weighted avg       0.49      0.49      0.48       219
";"[[29 18  7]
 [23 25 13]
 [21 30 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1010@All;RandomForest;78.66;78.77;78.77;78.94;"              precision    recall  f1-score   support

          -1       0.76      0.71      0.74        73
           0       0.79      0.82      0.81        73
           1       0.81      0.84      0.82        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[52  9  7]
 [11 60  5]
 [10  4 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Phoneme@1010@One;RandomForest;76.89;77.04;77.04;77.13;"              precision    recall  f1-score   support

          -1       0.73      0.75      0.74        73
           0       0.86      0.86      0.86        73
           1       0.82      0.79      0.81        73

    accuracy                           0.80       219
   macro avg       0.80      0.80      0.80       219
weighted avg       0.80      0.80      0.80       219
";"[[55  8 12]
 [ 7 63  3]
 [11  2 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:12 sec
Phoneme@1011@All;SVM;39.51;42.73;42.73;44.64;"              precision    recall  f1-score   support

          -1       0.63      0.44      0.52        73
           0       0.57      0.18      0.27        73
           1       0.43      0.85      0.57        73

    accuracy                           0.49       219
   macro avg       0.54      0.49      0.45       219
weighted avg       0.54      0.49      0.45       219
";"[[32 11  8]
 [ 7 13  3]
 [34 49 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1011@One;SVM;43.58;46.1;46.1;47.02;"              precision    recall  f1-score   support

          -1       0.57      0.53      0.55        73
           0       0.45      0.19      0.27        73
           1       0.49      0.81      0.61        73

    accuracy                           0.51       219
   macro avg       0.51      0.51      0.48       219
weighted avg       0.51      0.51      0.48       219
";"[[39 20  9]
 [12 14  5]
 [22 39 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1011@All;RandomForest;78.04;78.16;78.16;78.24;"              precision    recall  f1-score   support

          -1       0.75      0.79      0.77        73
           0       0.90      0.84      0.87        73
           1       0.82      0.84      0.83        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[58  9 10]
 [ 5 61  2]
 [10  3 61]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Phoneme@1011@One;RandomForest;76.56;76.75;76.75;76.74;"              precision    recall  f1-score   support

          -1       0.74      0.79      0.77        73
           0       0.84      0.89      0.87        73
           1       0.88      0.77      0.82        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[58  8 12]
 [ 7 65  5]
 [ 8  0 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Phoneme@1100@All;SVM;40.42;43.15;43.15;44.44;"              precision    recall  f1-score   support

          -1       0.69      0.48      0.56        73
           0       0.54      0.21      0.30        73
           1       0.44      0.85      0.58        73

    accuracy                           0.51       219
   macro avg       0.55      0.51      0.48       219
weighted avg       0.55      0.51      0.48       219
";"[[35  9  7]
 [ 9 15  4]
 [29 49 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1100@One;SVM;45.79;47.12;47.12;48.12;"              precision    recall  f1-score   support

          -1       0.65      0.45      0.53        73
           0       0.47      0.36      0.41        73
           1       0.49      0.75      0.59        73

    accuracy                           0.52       219
   macro avg       0.54      0.52      0.51       219
weighted avg       0.54      0.52      0.51       219
";"[[33 12  6]
 [17 26 12]
 [23 35 55]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1100@All;RandomForest;78.14;78.3;78.3;78.39;"              precision    recall  f1-score   support

          -1       0.82      0.77      0.79        73
           0       0.83      0.88      0.85        73
           1       0.85      0.86      0.86        73

    accuracy                           0.84       219
   macro avg       0.84      0.84      0.83       219
weighted avg       0.84      0.84      0.83       219
";"[[56  6  6]
 [ 9 64  4]
 [ 8  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Phoneme@1100@One;RandomForest;76.59;76.77;76.77;76.8;"              precision    recall  f1-score   support

          -1       0.80      0.75      0.77        73
           0       0.87      0.92      0.89        73
           1       0.82      0.82      0.82        73

    accuracy                           0.83       219
   macro avg       0.83      0.83      0.83       219
weighted avg       0.83      0.83      0.83       219
";"[[55  6  8]
 [ 5 67  5]
 [13  0 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@1101@All;SVM;40.04;42.94;42.94;45.5;"              precision    recall  f1-score   support

          -1       0.70      0.45      0.55        73
           0       0.57      0.22      0.32        73
           1       0.44      0.86      0.58        73

    accuracy                           0.51       219
   macro avg       0.57      0.51      0.48       219
weighted avg       0.57      0.51      0.48       219
";"[[33  8  6]
 [ 8 16  4]
 [32 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1101@One;SVM;44.13;46.14;46.14;48.07;"              precision    recall  f1-score   support

          -1       0.67      0.45      0.54        73
           0       0.54      0.36      0.43        73
           1       0.49      0.82      0.62        73

    accuracy                           0.54       219
   macro avg       0.57      0.54      0.53       219
weighted avg       0.57      0.54      0.53       219
";"[[33 10  6]
 [15 26  7]
 [25 37 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1101@All;RandomForest;77.68;77.86;77.86;77.98;"              precision    recall  f1-score   support

          -1       0.77      0.78      0.78        73
           0       0.90      0.88      0.89        73
           1       0.80      0.81      0.80        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[57  6 11]
 [ 4 64  3]
 [12  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:10 sec
Phoneme@1101@One;RandomForest;76.42;76.6;76.6;76.68;"              precision    recall  f1-score   support

          -1       0.78      0.78      0.78        73
           0       0.83      0.88      0.85        73
           1       0.81      0.77      0.79        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[57  7  9]
 [ 5 64  8]
 [11  2 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:13 sec
Phoneme@1110@All;SVM;40.22;43.03;43.03;44.39;"              precision    recall  f1-score   support

          -1       0.70      0.48      0.57        73
           0       0.56      0.21      0.30        73
           1       0.44      0.86      0.59        73

    accuracy                           0.52       219
   macro avg       0.57      0.52      0.49       219
weighted avg       0.57      0.52      0.49       219
";"[[35  9  6]
 [ 8 15  4]
 [30 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Phoneme@1110@One;SVM;45.33;46.86;46.86;47.72;"              precision    recall  f1-score   support

          -1       0.63      0.45      0.53        73
           0       0.49      0.34      0.40        73
           1       0.49      0.78      0.60        73

    accuracy                           0.53       219
   macro avg       0.54      0.53      0.51       219
weighted avg       0.54      0.53      0.51       219
";"[[33 12  7]
 [17 25  9]
 [23 36 57]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@1110@All;RandomForest;78.25;78.41;78.41;78.45;"              precision    recall  f1-score   support

          -1       0.82      0.74      0.78        73
           0       0.80      0.90      0.85        73
           1       0.83      0.81      0.82        73

    accuracy                           0.82       219
   macro avg       0.82      0.82      0.82       219
weighted avg       0.82      0.82      0.82       219
";"[[54  4  8]
 [10 66  6]
 [ 9  3 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:11 sec
Phoneme@1110@One;RandomForest;76.52;76.73;76.73;76.74;"              precision    recall  f1-score   support

          -1       0.78      0.71      0.74        73
           0       0.82      0.90      0.86        73
           1       0.83      0.82      0.83        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[52  6  9]
 [10 66  4]
 [11  1 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:8 sec
Phoneme@1111@All;SVM;39.92;42.96;42.96;45.53;"              precision    recall  f1-score   support

          -1       0.70      0.45      0.55        73
           0       0.57      0.22      0.32        73
           1       0.44      0.86      0.58        73

    accuracy                           0.51       219
   macro avg       0.57      0.51      0.48       219
weighted avg       0.57      0.51      0.48       219
";"[[33  8  6]
 [ 8 16  4]
 [32 49 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:51 sec
Phoneme@1111@One;SVM;43.05;45.24;45.24;47.13;"              precision    recall  f1-score   support

          -1       0.67      0.44      0.53        73
           0       0.52      0.30      0.38        73
           1       0.47      0.82      0.59        73

    accuracy                           0.52       219
   macro avg       0.55      0.52      0.50       219
weighted avg       0.55      0.52      0.50       219
";"[[32 10  6]
 [13 22  7]
 [28 41 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Phoneme@1111@All;RandomForest;77.87;78.03;78.03;78.1;"              precision    recall  f1-score   support

          -1       0.73      0.75      0.74        73
           0       0.83      0.81      0.82        73
           1       0.81      0.81      0.81        73

    accuracy                           0.79       219
   macro avg       0.79      0.79      0.79       219
weighted avg       0.79      0.79      0.79       219
";"[[55  9 11]
 [ 9 59  3]
 [ 9  5 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:8 sec
Phoneme@1111@One;RandomForest;76.65;76.88;76.88;76.94;"              precision    recall  f1-score   support

          -1       0.75      0.78      0.77        73
           0       0.85      0.88      0.86        73
           1       0.82      0.77      0.79        73

    accuracy                           0.81       219
   macro avg       0.81      0.81      0.81       219
weighted avg       0.81      0.81      0.81       219
";"[[57  7 12]
 [ 6 64  5]
 [10  2 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Freq@0001@All;SVM;46.34;46.73;46.73;47.14;"              precision    recall  f1-score   support

          -1       0.45      0.55      0.50        73
           0       0.33      0.33      0.33        73
           1       0.47      0.37      0.41        73

    accuracy                           0.42       219
   macro avg       0.42      0.42      0.41       219
weighted avg       0.42      0.42      0.41       219
";"[[40 27 21]
 [24 24 25]
 [ 9 22 27]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Freq@0001@One;SVM;45.66;45.88;45.88;45.7;"              precision    recall  f1-score   support

          -1       0.44      0.48      0.46        73
           0       0.38      0.34      0.36        73
           1       0.53      0.53      0.53        73

    accuracy                           0.45       219
   macro avg       0.45      0.45      0.45       219
weighted avg       0.45      0.45      0.45       219
";"[[35 27 17]
 [24 25 17]
 [14 21 39]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:49 sec
Freq@0001@All;RandomForest;79.79;79.8;79.8;80.02;"              precision    recall  f1-score   support

          -1       0.75      0.66      0.70        73
           0       0.80      0.89      0.84        73
           1       0.78      0.79      0.79        73

    accuracy                           0.78       219
   macro avg       0.78      0.78      0.78       219
weighted avg       0.78      0.78      0.78       219
";"[[48  4 12]
 [13 65  3]
 [12  4 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:12 sec
Freq@0001@One;RandomForest;71.17;71.3;71.3;71.4;"              precision    recall  f1-score   support

          -1       0.60      0.66      0.63        73
           0       0.79      0.77      0.78        73
           1       0.76      0.71      0.74        73

    accuracy                           0.71       219
   macro avg       0.72      0.71      0.71       219
weighted avg       0.72      0.71      0.71       219
";"[[48 14 18]
 [12 56  3]
 [13  3 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:9 sec
Freq@0010@All;SVM;45.63;46.05;46.05;46.29;"              precision    recall  f1-score   support

          -1       0.45      0.56      0.50        73
           0       0.33      0.32      0.32        73
           1       0.44      0.34      0.38        73

    accuracy                           0.41       219
   macro avg       0.40      0.41      0.40       219
weighted avg       0.40      0.41      0.40       219
";"[[41 28 23]
 [22 23 25]
 [10 22 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:51 sec
Freq@0010@One;SVM;44.82;45.19;45.19;44.86;"              precision    recall  f1-score   support

          -1       0.45      0.51      0.48        73
           0       0.38      0.36      0.37        73
           1       0.51      0.48      0.50        73

    accuracy                           0.45       219
   macro avg       0.45      0.45      0.45       219
weighted avg       0.45      0.45      0.45       219
";"[[37 27 18]
 [23 26 20]
 [13 20 35]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:0 min:48 sec
Freq@0010@All;RandomForest;79.77;79.79;79.79;79.98;"              precision    recall  f1-score   support

          -1       0.70      0.64      0.67        73
           0       0.84      0.92      0.88        73
           1       0.75      0.74      0.74        73

    accuracy                           0.77       219
   macro avg       0.76      0.77      0.76       219
weighted avg       0.76      0.77      0.76       219
";"[[47  4 16]
 [10 67  3]
 [16  2 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:7 sec
Freq@0010@One;RandomForest;71.41;71.56;71.56;71.62;"              precision    recall  f1-score   support

          -1       0.63      0.62      0.63        73
           0       0.76      0.79      0.78        73
           1       0.74      0.73      0.73        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[45 11 15]
 [13 58  5]
 [15  4 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:7 sec
