model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Phoneme@0011@One;SVM;32.86;38.13;38.13;40.03;"              precision    recall  f1-score   support

          -1       0.47      0.23      0.30        31
           0       0.33      0.13      0.19        31
           1       0.33      0.71      0.45        31

    accuracy                           0.35        93
   macro avg       0.38      0.35      0.31        93
weighted avg       0.38      0.35      0.31        93
";"[[ 7  5  3]
 [ 2  4  6]
 [22 22 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@0011@All;RandomForest;41.2;41.57;41.57;41.49;"              precision    recall  f1-score   support

          -1       0.54      0.45      0.49        31
           0       0.35      0.35      0.35        31
           1       0.44      0.52      0.48        31

    accuracy                           0.44        93
   macro avg       0.45      0.44      0.44        93
weighted avg       0.45      0.44      0.44        93
";"[[14  8  4]
 [ 9 11 11]
 [ 8 12 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:6 sec
Phoneme@0011@One;RandomForest;40.08;40.61;40.61;40.25;"              precision    recall  f1-score   support

          -1       0.37      0.42      0.39        31
           0       0.33      0.23      0.27        31
           1       0.46      0.55      0.50        31

    accuracy                           0.40        93
   macro avg       0.39      0.40      0.39        93
weighted avg       0.39      0.40      0.39        93
";"[[13 13  9]
 [ 9  7  5]
 [ 9 11 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:8 sec
Phoneme@0100@All;SVM;30.32;36.11;36.11;38.31;"              precision    recall  f1-score   support

          -1       0.36      0.81      0.50        31
           0       0.33      0.23      0.27        31
           1       0.50      0.03      0.06        31

    accuracy                           0.35        93
   macro avg       0.40      0.35      0.27        93
weighted avg       0.40      0.35      0.27        93
";"[[25 24 21]
 [ 5  7  9]
 [ 1  0  1]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@0100@One;SVM;35.29;38.28;38.28;39.21;"              precision    recall  f1-score   support

          -1       0.40      0.68      0.50        31
           0       0.50      0.26      0.34        31
           1       0.46      0.35      0.40        31

    accuracy                           0.43        93
   macro avg       0.45      0.43      0.41        93
weighted avg       0.45      0.43      0.41        93
";"[[21 17 15]
 [ 3  8  5]
 [ 7  6 11]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@0100@All;RandomForest;37.33;37.58;37.58;37.52;"              precision    recall  f1-score   support

          -1       0.48      0.42      0.45        31
           0       0.44      0.52      0.48        31
           1       0.40      0.39      0.39        31

    accuracy                           0.44        93
   macro avg       0.44      0.44      0.44        93
weighted avg       0.44      0.44      0.44        93
";"[[13  6  8]
 [ 9 16 11]
 [ 9  9 12]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Phoneme@0100@One;RandomForest;37.87;38.26;38.26;38.01;"              precision    recall  f1-score   support

          -1       0.48      0.45      0.47        31
           0       0.33      0.35      0.34        31
           1       0.32      0.32      0.32        31

    accuracy                           0.38        93
   macro avg       0.38      0.38      0.38        93
weighted avg       0.38      0.38      0.38        93
";"[[14  9  6]
 [ 7 11 15]
 [10 11 10]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:9 sec
Phoneme@0101@All;SVM;34.5;39.83;39.83;44.04;"              precision    recall  f1-score   support

          -1       0.60      0.19      0.29        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.47        31

    accuracy                           0.37        93
   macro avg       0.42      0.37      0.32        93
weighted avg       0.42      0.37      0.32        93
";"[[ 6  3  1]
 [ 2  4  6]
 [23 24 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@0101@One;SVM;35.69;40.73;40.73;43.66;"              precision    recall  f1-score   support

          -1       0.57      0.26      0.36        31
           0       0.36      0.13      0.19        31
           1       0.34      0.74      0.46        31

    accuracy                           0.38        93
   macro avg       0.42      0.38      0.34        93
weighted avg       0.42      0.38      0.34        93
";"[[ 8  4  2]
 [ 1  4  6]
 [22 23 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@0101@All;RandomForest;44.02;44.3;44.3;44.33;"              precision    recall  f1-score   support

          -1       0.53      0.52      0.52        31
           0       0.33      0.32      0.33        31
           1       0.52      0.55      0.53        31

    accuracy                           0.46        93
   macro avg       0.46      0.46      0.46        93
weighted avg       0.46      0.46      0.46        93
";"[[16  9  5]
 [11 10  9]
 [ 4 12 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:15 sec
Phoneme@0101@One;RandomForest;43.75;44.21;44.21;43.95;"              precision    recall  f1-score   support

          -1       0.53      0.55      0.54        31
           0       0.38      0.29      0.33        31
           1       0.46      0.55      0.50        31

    accuracy                           0.46        93
   macro avg       0.46      0.46      0.46        93
weighted avg       0.46      0.46      0.46        93
";"[[17 10  5]
 [ 6  9  9]
 [ 8 12 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:14 sec
Phoneme@0110@All;SVM;39.57;41.6;41.6;42.16;"              precision    recall  f1-score   support

          -1       0.52      0.45      0.48        31
           0       0.33      0.16      0.22        31
           1       0.39      0.65      0.49        31

    accuracy                           0.42        93
   macro avg       0.41      0.42      0.40        93
weighted avg       0.41      0.42      0.40        93
";"[[14  9  4]
 [ 3  5  7]
 [14 17 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:42 sec
Phoneme@0110@One;SVM;40.89;43.58;43.58;43.86;"              precision    recall  f1-score   support

          -1       0.52      0.45      0.48        31
           0       0.38      0.16      0.23        31
           1       0.40      0.68      0.50        31

    accuracy                           0.43        93
   macro avg       0.43      0.43      0.40        93
weighted avg       0.43      0.43      0.40        93
";"[[14 10  3]
 [ 1  5  7]
 [16 16 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@0110@All;RandomForest;39.95;40.24;40.24;40.11;"              precision    recall  f1-score   support

          -1       0.41      0.45      0.43        31
           0       0.32      0.32      0.32        31
           1       0.46      0.42      0.44        31

    accuracy                           0.40        93
   macro avg       0.40      0.40      0.40        93
weighted avg       0.40      0.40      0.40        93
";"[[14 13  7]
 [10 10 11]
 [ 7  8 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Phoneme@0110@One;RandomForest;40.62;41.03;41.03;40.86;"              precision    recall  f1-score   support

          -1       0.52      0.52      0.52        31
           0       0.23      0.19      0.21        31
           1       0.39      0.45      0.42        31

    accuracy                           0.39        93
   macro avg       0.38      0.39      0.38        93
weighted avg       0.38      0.39      0.38        93
";"[[16 11  4]
 [ 7  6 13]
 [ 8 14 14]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:10 sec
Phoneme@0111@All;SVM;34.27;39.72;39.72;43.8;"              precision    recall  f1-score   support

          -1       0.64      0.23      0.33        31
           0       0.36      0.13      0.19        31
           1       0.34      0.77      0.47        31

    accuracy                           0.38        93
   macro avg       0.45      0.38      0.33        93
weighted avg       0.45      0.38      0.33        93
";"[[ 7  3  1]
 [ 1  4  6]
 [23 24 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@0111@One;SVM;35.52;40.62;40.62;43.71;"              precision    recall  f1-score   support

          -1       0.62      0.26      0.36        31
           0       0.36      0.13      0.19        31
           1       0.33      0.74      0.46        31

    accuracy                           0.38        93
   macro avg       0.44      0.38      0.34        93
weighted avg       0.44      0.38      0.34        93
";"[[ 8  3  2]
 [ 1  4  6]
 [22 24 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:41 sec
Phoneme@0111@All;RandomForest;44.02;44.28;44.28;44.31;"              precision    recall  f1-score   support

          -1       0.52      0.55      0.53        31
           0       0.27      0.19      0.23        31
           1       0.50      0.61      0.55        31

    accuracy                           0.45        93
   macro avg       0.43      0.45      0.44        93
weighted avg       0.43      0.45      0.44        93
";"[[17 13  3]
 [ 7  6  9]
 [ 7 12 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@0111@One;RandomForest;43.85;44.28;44.28;44.08;"              precision    recall  f1-score   support

          -1       0.50      0.45      0.47        31
           0       0.46      0.35      0.40        31
           1       0.49      0.65      0.56        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[14  8  6]
 [ 8 11  5]
 [ 9 12 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@1000@All;SVM;30.02;38.47;38.47;31.26;"              precision    recall  f1-score   support

          -1       0.32      0.23      0.26        31
           0       0.00      0.00      0.00        31
           1       0.34      0.77      0.48        31

    accuracy                           0.33        93
   macro avg       0.22      0.33      0.25        93
weighted avg       0.22      0.33      0.25        93
";"[[ 7  8  7]
 [ 1  0  0]
 [23 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1000@One;SVM;34.78;40.38;40.38;40.01;"              precision    recall  f1-score   support

          -1       0.35      0.26      0.30        31
           0       0.12      0.03      0.05        31
           1       0.37      0.74      0.49        31

    accuracy                           0.34        93
   macro avg       0.28      0.34      0.28        93
weighted avg       0.28      0.34      0.28        93
";"[[ 8  8  7]
 [ 6  1  1]
 [17 22 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@1000@All;RandomForest;44.36;44.93;44.93;44.55;"              precision    recall  f1-score   support

          -1       0.57      0.52      0.54        31
           0       0.34      0.39      0.36        31
           1       0.53      0.52      0.52        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.48        93
weighted avg       0.48      0.47      0.48        93
";"[[16  9  3]
 [11 12 12]
 [ 4 10 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Phoneme@1000@One;RandomForest;41.84;42.33;42.33;42.11;"              precision    recall  f1-score   support

          -1       0.48      0.48      0.48        31
           0       0.22      0.19      0.21        31
           1       0.37      0.42      0.39        31

    accuracy                           0.37        93
   macro avg       0.36      0.37      0.36        93
weighted avg       0.36      0.37      0.36        93
";"[[15 11  5]
 [ 8  6 13]
 [ 8 14 13]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@1001@All;SVM;34.67;39.79;39.79;43.31;"              precision    recall  f1-score   support

          -1       0.55      0.19      0.29        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.48        31

    accuracy                           0.37        93
   macro avg       0.41      0.37      0.32        93
weighted avg       0.41      0.37      0.32        93
";"[[ 6  4  1]
 [ 2  4  6]
 [23 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:42 sec
Phoneme@1001@One;SVM;35.98;40.9;40.9;43.84;"              precision    recall  f1-score   support

          -1       0.58      0.23      0.33        31
           0       0.33      0.13      0.19        31
           1       0.35      0.77      0.48        31

    accuracy                           0.38        93
   macro avg       0.42      0.38      0.33        93
weighted avg       0.42      0.38      0.33        93
";"[[ 7  4  1]
 [ 2  4  6]
 [22 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@1001@All;RandomForest;44.55;44.94;44.94;44.72;"              precision    recall  f1-score   support

          -1       0.53      0.58      0.55        31
           0       0.36      0.32      0.34        31
           1       0.55      0.55      0.55        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[18 13  3]
 [ 7 10 11]
 [ 6  8 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:6 sec
Phoneme@1001@One;RandomForest;43.78;44.35;44.35;43.94;"              precision    recall  f1-score   support

          -1       0.50      0.52      0.51        31
           0       0.33      0.26      0.29        31
           1       0.43      0.52      0.47        31

    accuracy                           0.43        93
   macro avg       0.42      0.43      0.42        93
weighted avg       0.42      0.43      0.42        93
";"[[16 11  5]
 [ 6  8 10]
 [ 9 12 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:10 sec
Phoneme@1010@All;SVM;33.58;39.4;39.4;42.3;"              precision    recall  f1-score   support

          -1       0.35      0.26      0.30        31
           0       0.00      0.00      0.00        31
           1       0.35      0.77      0.48        31

    accuracy                           0.34        93
   macro avg       0.23      0.34      0.26        93
weighted avg       0.23      0.34      0.26        93
";"[[ 8  8  7]
 [ 1  0  0]
 [22 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
Phoneme@1010@One;SVM;36.31;40.65;40.65;41.33;"              precision    recall  f1-score   support

          -1       0.48      0.35      0.41        31
           0       0.14      0.03      0.05        31
           1       0.37      0.74      0.49        31

    accuracy                           0.38        93
   macro avg       0.33      0.38      0.32        93
weighted avg       0.33      0.38      0.32        93
";"[[11  7  5]
 [ 3  1  3]
 [17 23 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1010@All;RandomForest;43.6;44.16;44.16;43.75;"              precision    recall  f1-score   support

          -1       0.55      0.55      0.55        31
           0       0.35      0.35      0.35        31
           1       0.52      0.52      0.52        31

    accuracy                           0.47        93
   macro avg       0.47      0.47      0.47        93
weighted avg       0.47      0.47      0.47        93
";"[[17 10  4]
 [ 9 11 11]
 [ 5 10 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:9 sec
Phoneme@1010@One;RandomForest;42.56;43.13;43.13;42.71;"              precision    recall  f1-score   support

          -1       0.45      0.48      0.47        31
           0       0.16      0.13      0.14        31
           1       0.43      0.48      0.45        31

    accuracy                           0.37        93
   macro avg       0.35      0.37      0.36        93
weighted avg       0.35      0.37      0.36        93
";"[[15 13  5]
 [10  4 11]
 [ 6 14 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:8 sec
Phoneme@1011@All;SVM;34.54;39.67;39.67;43.52;"              precision    recall  f1-score   support

          -1       0.60      0.19      0.29        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.47        31

    accuracy                           0.37        93
   macro avg       0.42      0.37      0.32        93
weighted avg       0.42      0.37      0.32        93
";"[[ 6  3  1]
 [ 2  4  6]
 [23 24 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@1011@One;SVM;35.97;40.9;40.9;44.06;"              precision    recall  f1-score   support

          -1       0.55      0.19      0.29        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.48        31

    accuracy                           0.37        93
   macro avg       0.41      0.37      0.32        93
weighted avg       0.41      0.37      0.32        93
";"[[ 6  4  1]
 [ 2  4  6]
 [23 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1011@All;RandomForest;45.24;45.64;45.64;45.43;"              precision    recall  f1-score   support

          -1       0.45      0.48      0.47        31
           0       0.35      0.29      0.32        31
           1       0.53      0.58      0.55        31

    accuracy                           0.45        93
   macro avg       0.44      0.45      0.45        93
weighted avg       0.44      0.45      0.45        93
";"[[15 14  4]
 [ 8  9  9]
 [ 8  8 18]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@1011@One;RandomForest;43.44;44.06;44.06;43.67;"              precision    recall  f1-score   support

          -1       0.51      0.58      0.55        31
           0       0.33      0.26      0.29        31
           1       0.47      0.52      0.49        31

    accuracy                           0.45        93
   macro avg       0.44      0.45      0.44        93
weighted avg       0.44      0.45      0.44        93
";"[[18 11  6]
 [ 7  8  9]
 [ 6 12 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:11 sec
Phoneme@1100@All;SVM;38.45;41.8;41.8;44.99;"              precision    recall  f1-score   support

          -1       0.60      0.29      0.39        31
           0       0.40      0.19      0.26        31
           1       0.37      0.74      0.49        31

    accuracy                           0.41        93
   macro avg       0.46      0.41      0.38        93
weighted avg       0.46      0.41      0.38        93
";"[[ 9  4  2]
 [ 3  6  6]
 [19 21 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@1100@One;SVM;41.92;44.33;44.33;46.34;"              precision    recall  f1-score   support

          -1       0.71      0.39      0.50        31
           0       0.41      0.23      0.29        31
           1       0.41      0.77      0.53        31

    accuracy                           0.46        93
   macro avg       0.51      0.46      0.44        93
weighted avg       0.51      0.46      0.44        93
";"[[12  4  1]
 [ 4  7  6]
 [15 20 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1100@All;RandomForest;44.76;45.08;45.08;44.94;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.35      0.29      0.32        31
           1       0.51      0.58      0.55        31

    accuracy                           0.48        93
   macro avg       0.47      0.48      0.48        93
weighted avg       0.47      0.48      0.48        93
";"[[18 10  4]
 [ 8  9  9]
 [ 5 12 18]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@1100@One;RandomForest;43.53;43.83;43.83;43.77;"              precision    recall  f1-score   support

          -1       0.58      0.35      0.44        31
           0       0.29      0.29      0.29        31
           1       0.35      0.48      0.41        31

    accuracy                           0.38        93
   macro avg       0.41      0.38      0.38        93
weighted avg       0.41      0.38      0.38        93
";"[[11  5  3]
 [ 9  9 13]
 [11 17 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Phoneme@1101@All;SVM;36.8;41.34;41.34;46.16;"              precision    recall  f1-score   support

          -1       0.64      0.23      0.33        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.48        31

    accuracy                           0.38        93
   macro avg       0.44      0.38      0.33        93
weighted avg       0.44      0.38      0.33        93
";"[[ 7  3  1]
 [ 2  4  6]
 [22 24 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:42 sec
Phoneme@1101@One;SVM;37.61;41.86;41.86;45.91;"              precision    recall  f1-score   support

          -1       0.67      0.32      0.43        31
           0       0.36      0.13      0.19        31
           1       0.36      0.77      0.49        31

    accuracy                           0.41        93
   macro avg       0.46      0.41      0.37        93
weighted avg       0.46      0.41      0.37        93
";"[[10  4  1]
 [ 1  4  6]
 [20 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1101@All;RandomForest;45.99;46.27;46.27;46.27;"              precision    recall  f1-score   support

          -1       0.65      0.55      0.60        31
           0       0.39      0.39      0.39        31
           1       0.53      0.61      0.57        31

    accuracy                           0.52        93
   macro avg       0.52      0.52      0.52        93
weighted avg       0.52      0.52      0.52        93
";"[[17  7  2]
 [ 9 12 10]
 [ 5 12 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:3 sec
Phoneme@1101@One;RandomForest;44.19;44.61;44.61;44.33;"              precision    recall  f1-score   support

          -1       0.60      0.58      0.59        31
           0       0.36      0.32      0.34        31
           1       0.46      0.52      0.48        31

    accuracy                           0.47        93
   macro avg       0.47      0.47      0.47        93
weighted avg       0.47      0.47      0.47        93
";"[[18  9  3]
 [ 6 10 12]
 [ 7 12 16]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:7 sec
Phoneme@1110@All;SVM;38.01;41.57;41.57;45.08;"              precision    recall  f1-score   support

          -1       0.60      0.29      0.39        31
           0       0.36      0.16      0.22        31
           1       0.36      0.74      0.48        31

    accuracy                           0.40        93
   macro avg       0.44      0.40      0.37        93
weighted avg       0.44      0.40      0.37        93
";"[[ 9  4  2]
 [ 3  5  6]
 [19 22 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:40 sec
Phoneme@1110@One;SVM;41.09;43.91;43.91;46.15;"              precision    recall  f1-score   support

          -1       0.71      0.39      0.50        31
           0       0.36      0.16      0.22        31
           1       0.39      0.77      0.52        31

    accuracy                           0.44        93
   macro avg       0.48      0.44      0.41        93
weighted avg       0.48      0.44      0.41        93
";"[[12  4  1]
 [ 3  5  6]
 [16 22 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:41 sec
Phoneme@1110@All;RandomForest;44.06;44.53;44.53;44.26;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.38      0.32      0.35        31
           1       0.54      0.61      0.58        31

    accuracy                           0.51        93
   macro avg       0.50      0.51      0.50        93
weighted avg       0.50      0.51      0.50        93
";"[[18 11  3]
 [ 7 10  9]
 [ 6 10 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:6 sec
Phoneme@1110@One;RandomForest;44.42;44.88;44.88;44.55;"              precision    recall  f1-score   support

          -1       0.50      0.48      0.49        31
           0       0.29      0.26      0.27        31
           1       0.43      0.48      0.45        31

    accuracy                           0.41        93
   macro avg       0.40      0.41      0.41        93
weighted avg       0.40      0.41      0.41        93
";"[[15 11  4]
 [ 8  8 12]
 [ 8 12 15]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:4 sec
Phoneme@1111@All;SVM;36.59;41.24;41.24;46.08;"              precision    recall  f1-score   support

          -1       0.64      0.23      0.33        31
           0       0.33      0.13      0.19        31
           1       0.34      0.77      0.48        31

    accuracy                           0.38        93
   macro avg       0.44      0.38      0.33        93
weighted avg       0.44      0.38      0.33        93
";"[[ 7  3  1]
 [ 2  4  6]
 [22 24 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:38 sec
Phoneme@1111@One;SVM;37.42;41.76;41.76;45.88;"              precision    recall  f1-score   support

          -1       0.67      0.32      0.43        31
           0       0.36      0.13      0.19        31
           1       0.36      0.77      0.49        31

    accuracy                           0.41        93
   macro avg       0.46      0.41      0.37        93
weighted avg       0.46      0.41      0.37        93
";"[[10  4  1]
 [ 1  4  6]
 [20 23 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:43 sec
Phoneme@1111@All;RandomForest;45.85;46.14;46.14;46.09;"              precision    recall  f1-score   support

          -1       0.52      0.52      0.52        31
           0       0.42      0.42      0.42        31
           1       0.55      0.55      0.55        31

    accuracy                           0.49        93
   macro avg       0.49      0.49      0.49        93
weighted avg       0.49      0.49      0.49        93
";"[[16 11  4]
 [ 8 13 10]
 [ 7  7 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Phoneme@1111@One;RandomForest;44.2;44.69;44.69;44.32;"              precision    recall  f1-score   support

          -1       0.59      0.52      0.55        31
           0       0.38      0.35      0.37        31
           1       0.46      0.55      0.50        31

    accuracy                           0.47        93
   macro avg       0.48      0.47      0.47        93
weighted avg       0.48      0.47      0.47        93
";"[[16  8  3]
 [ 7 11 11]
 [ 8 12 17]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:5 sec
Freq@0001@All;SVM;43.0;43.64;43.64;44.48;"              precision    recall  f1-score   support

          -1       0.46      0.61      0.53        31
           0       0.37      0.42      0.39        31
           1       0.59      0.32      0.42        31

    accuracy                           0.45        93
   macro avg       0.47      0.45      0.45        93
weighted avg       0.47      0.45      0.45        93
";"[[19 13  9]
 [10 13 12]
 [ 2  5 10]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:42 sec
Freq@0001@One;SVM;42.0;43.1;43.1;42.19;"              precision    recall  f1-score   support

          -1       0.48      0.52      0.50        31
           0       0.31      0.26      0.28        31
           1       0.53      0.58      0.55        31

    accuracy                           0.45        93
   macro avg       0.44      0.45      0.44        93
weighted avg       0.44      0.45      0.44        93
";"[[16 12  5]
 [10  8  8]
 [ 5 11 18]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:0 min:39 sec
