model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
Phoneme@1010@All;SVM;36.06;44.62;44.62;34.44;"              precision    recall  f1-score   support

          -1       0.41      0.48      0.44        44
           0       0.00      0.00      0.00        44
           1       0.36      0.66      0.46        44

    accuracy                           0.38       132
   macro avg       0.26      0.38      0.30       132
weighted avg       0.26      0.38      0.30       132
";"[[21 15 15]
 [ 0  0  0]
 [23 29 29]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:38 min:8 sec
Phoneme@1010@One;SVM;40.79;46.91;46.91;43.42;"              precision    recall  f1-score   support

          -1       0.43      0.52      0.47        44
           0       0.33      0.02      0.04        44
           1       0.39      0.68      0.50        44

    accuracy                           0.41       132
   macro avg       0.39      0.41      0.34       132
weighted avg       0.39      0.41      0.34       132
";"[[23 17 13]
 [ 1  1  1]
 [20 26 30]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:36 min:8 sec
Phoneme@1010@All;RandomForest;62.17;62.35;62.35;62.52;"              precision    recall  f1-score   support

          -1       0.49      0.57      0.53        44
           0       0.52      0.55      0.53        44
           1       0.66      0.52      0.58        44

    accuracy                           0.55       132
   macro avg       0.56      0.55      0.55       132
weighted avg       0.56      0.55      0.55       132
";"[[25 15 11]
 [12 24 10]
 [ 7  5 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:35 min:54 sec
Phoneme@1010@One;RandomForest;61.31;61.49;61.49;61.58;"              precision    recall  f1-score   support

          -1       0.49      0.48      0.48        44
           0       0.51      0.55      0.53        44
           1       0.62      0.59      0.60        44

    accuracy                           0.54       132
   macro avg       0.54      0.54      0.54       132
weighted avg       0.54      0.54      0.54       132
";"[[21 14  8]
 [13 24 10]
 [10  6 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:38 min:42 sec
Phoneme@1011@All;SVM;35.31;44.16;44.16;30.74;"              precision    recall  f1-score   support

          -1       0.43      0.52      0.47        44
           0       0.00      0.00      0.00        44
           1       0.37      0.66      0.47        44

    accuracy                           0.39       132
   macro avg       0.27      0.39      0.32       132
weighted avg       0.27      0.39      0.32       132
";"[[23 15 15]
 [ 0  0  0]
 [21 29 29]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:36 min:44 sec
Phoneme@1011@One;SVM;36.74;45.91;45.91;31.56;"              precision    recall  f1-score   support

          -1       0.41      0.50      0.45        44
           0       0.00      0.00      0.00        44
           1       0.38      0.68      0.49        44

    accuracy                           0.39       132
   macro avg       0.26      0.39      0.31       132
weighted avg       0.26      0.39      0.31       132
";"[[22 18 14]
 [ 0  0  0]
 [22 26 30]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:37 min:7 sec
Phoneme@1011@All;RandomForest;61.13;61.38;61.38;61.47;"              precision    recall  f1-score   support

          -1       0.51      0.57      0.54        44
           0       0.56      0.55      0.55        44
           1       0.62      0.57      0.60        44

    accuracy                           0.56       132
   macro avg       0.56      0.56      0.56       132
weighted avg       0.56      0.56      0.56       132
";"[[25 14 10]
 [10 24  9]
 [ 9  6 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:37 min:57 sec
Phoneme@1011@One;RandomForest;61.34;61.54;61.54;61.61;"              precision    recall  f1-score   support

          -1       0.54      0.57      0.56        44
           0       0.60      0.59      0.60        44
           1       0.63      0.61      0.62        44

    accuracy                           0.59       132
   macro avg       0.59      0.59      0.59       132
weighted avg       0.59      0.59      0.59       132
";"[[25 13  8]
 [ 8 26  9]
 [11  5 27]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:39 min:22 sec
Phoneme@1100@All;SVM;37.48;43.07;43.07;42.93;"              precision    recall  f1-score   support

          -1       0.47      0.34      0.39        44
           0       0.12      0.02      0.04        44
           1       0.35      0.73      0.47        44

    accuracy                           0.36       132
   macro avg       0.31      0.36      0.30       132
weighted avg       0.31      0.36      0.30       132
";"[[15 10  7]
 [ 2  1  5]
 [27 33 32]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:36 min:15 sec
Phoneme@1100@One;SVM;44.77;47.32;47.32;49.11;"              precision    recall  f1-score   support

          -1       0.48      0.30      0.37        44
           0       0.27      0.14      0.18        44
           1       0.36      0.68      0.47        44

    accuracy                           0.37       132
   macro avg       0.37      0.37      0.34       132
weighted avg       0.37      0.37      0.34       132
";"[[13  8  6]
 [ 8  6  8]
 [23 30 30]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:39 min:47 sec
Phoneme@1100@All;RandomForest;62.87;63.13;63.13;63.4;"              precision    recall  f1-score   support

          -1       0.52      0.57      0.54        44
           0       0.56      0.52      0.54        44
           1       0.65      0.64      0.64        44

    accuracy                           0.58       132
   macro avg       0.58      0.58      0.58       132
weighted avg       0.58      0.58      0.58       132
";"[[25 14  9]
 [11 23  7]
 [ 8  7 28]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:38 min:50 sec
Phoneme@1100@One;RandomForest;61.85;62.07;62.07;62.22;"              precision    recall  f1-score   support

          -1       0.48      0.55      0.51        44
           0       0.51      0.48      0.49        44
           1       0.61      0.57      0.59        44

    accuracy                           0.53       132
   macro avg       0.53      0.53      0.53       132
weighted avg       0.53      0.53      0.53       132
";"[[24 16 10]
 [11 21  9]
 [ 9  7 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:38 min:48 sec
Phoneme@1101@All;SVM;35.48;44.4;44.4;31.05;"              precision    recall  f1-score   support

          -1       0.43      0.48      0.45        44
           0       0.00      0.00      0.00        44
           1       0.35      0.66      0.46        44

    accuracy                           0.38       132
   macro avg       0.26      0.38      0.30       132
weighted avg       0.26      0.38      0.30       132
";"[[21 13 15]
 [ 0  0  0]
 [23 31 29]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:35 min:6 sec
Phoneme@1101@One;SVM;36.79;45.98;45.98;31.59;"              precision    recall  f1-score   support

          -1       0.42      0.50      0.45        44
           0       0.00      0.00      0.00        44
           1       0.38      0.68      0.49        44

    accuracy                           0.39       132
   macro avg       0.26      0.39      0.31       132
weighted avg       0.26      0.39      0.31       132
";"[[22 17 14]
 [ 0  0  0]
 [22 27 30]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:38 min:53 sec
Phoneme@1101@All;RandomForest;61.88;62.08;62.08;62.25;"              precision    recall  f1-score   support

          -1       0.48      0.57      0.52        44
           0       0.53      0.52      0.53        44
           1       0.68      0.57      0.62        44

    accuracy                           0.55       132
   macro avg       0.56      0.55      0.56       132
weighted avg       0.56      0.55      0.56       132
";"[[25 16 11]
 [12 23  8]
 [ 7  5 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:41 min:10 sec
Phoneme@1101@One;RandomForest;60.65;60.85;60.85;60.89;"              precision    recall  f1-score   support

          -1       0.49      0.50      0.49        44
           0       0.53      0.61      0.57        44
           1       0.61      0.50      0.55        44

    accuracy                           0.54       132
   macro avg       0.54      0.54      0.54       132
weighted avg       0.54      0.54      0.54       132
";"[[22 12 11]
 [13 27 11]
 [ 9  5 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:39 min:48 sec
Phoneme@1110@All;SVM;35.63;43.56;43.56;38.84;"              precision    recall  f1-score   support

          -1       0.44      0.43      0.44        44
           0       1.00      0.02      0.04        44
           1       0.35      0.70      0.47        44

    accuracy                           0.39       132
   macro avg       0.60      0.39      0.32       132
weighted avg       0.60      0.39      0.32       132
";"[[19 11 13]
 [ 0  1  0]
 [25 32 31]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:37 min:50 sec
Phoneme@1110@One;SVM;40.69;44.84;44.84;44.98;"              precision    recall  f1-score   support

          -1       0.49      0.43      0.46        44
           0       0.33      0.09      0.14        44
           1       0.38      0.70      0.50        44

    accuracy                           0.41       132
   macro avg       0.40      0.41      0.37       132
weighted avg       0.40      0.41      0.37       132
";"[[19 12  8]
 [ 3  4  5]
 [22 28 31]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:37 min:53 sec
Phoneme@1110@All;RandomForest;62.69;62.9;62.9;63.11;"              precision    recall  f1-score   support

          -1       0.50      0.57      0.53        44
           0       0.59      0.52      0.55        44
           1       0.63      0.61      0.62        44

    accuracy                           0.57       132
   macro avg       0.57      0.57      0.57       132
weighted avg       0.57      0.57      0.57       132
";"[[25 15 10]
 [ 9 23  7]
 [10  6 27]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:41 min:17 sec
Phoneme@1110@One;RandomForest;61.77;61.99;61.99;62.18;"              precision    recall  f1-score   support

          -1       0.46      0.50      0.48        44
           0       0.56      0.55      0.55        44
           1       0.61      0.57      0.59        44

    accuracy                           0.54       132
   macro avg       0.54      0.54      0.54       132
weighted avg       0.54      0.54      0.54       132
";"[[22 15 11]
 [11 24  8]
 [11  5 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:37 min:32 sec
Phoneme@1111@All;SVM;35.36;44.27;44.27;30.99;"              precision    recall  f1-score   support

          -1       0.43      0.48      0.45        44
           0       0.00      0.00      0.00        44
           1       0.35      0.66      0.46        44

    accuracy                           0.38       132
   macro avg       0.26      0.38      0.30       132
weighted avg       0.26      0.38      0.30       132
";"[[21 13 15]
 [ 0  0  0]
 [23 31 29]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:38 min:33 sec
Phoneme@1111@One;SVM;36.5;45.61;45.61;31.44;"              precision    recall  f1-score   support

          -1       0.41      0.50      0.45        44
           0       0.00      0.00      0.00        44
           1       0.38      0.68      0.49        44

    accuracy                           0.39       132
   macro avg       0.26      0.39      0.31       132
weighted avg       0.26      0.39      0.31       132
";"[[22 18 14]
 [ 0  0  0]
 [22 26 30]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:40 min:16 sec
Phoneme@1111@All;RandomForest;62.07;62.23;62.23;62.37;"              precision    recall  f1-score   support

          -1       0.50      0.59      0.54        44
           0       0.55      0.52      0.53        44
           1       0.66      0.57      0.61        44

    accuracy                           0.56       132
   macro avg       0.57      0.56      0.56       132
weighted avg       0.57      0.56      0.56       132
";"[[26 15 11]
 [11 23  8]
 [ 7  6 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:37 min:53 sec
Phoneme@1111@One;RandomForest;60.89;61.09;61.09;61.21;"              precision    recall  f1-score   support

          -1       0.47      0.50      0.48        44
           0       0.50      0.50      0.50        44
           1       0.61      0.57      0.59        44

    accuracy                           0.52       132
   macro avg       0.53      0.52      0.52       132
weighted avg       0.53      0.52      0.52       132
";"[[22 15 10]
 [13 22  9]
 [ 9  7 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:40 min:22 sec
Freq@0001@All;SVM;46.11;46.39;46.39;46.52;"              precision    recall  f1-score   support

          -1       0.29      0.34      0.31        44
           0       0.37      0.34      0.35        44
           1       0.46      0.41      0.43        44

    accuracy                           0.36       132
   macro avg       0.37      0.36      0.37       132
weighted avg       0.37      0.36      0.37       132
";"[[15 20 17]
 [17 15  9]
 [12  9 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:44 min:50 sec
Freq@0001@One;SVM;43.78;43.92;43.92;43.98;"              precision    recall  f1-score   support

          -1       0.43      0.43      0.43        44
           0       0.43      0.48      0.45        44
           1       0.46      0.41      0.43        44

    accuracy                           0.44       132
   macro avg       0.44      0.44      0.44       132
weighted avg       0.44      0.44      0.44       132
";"[[19 11 14]
 [16 21 12]
 [ 9 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:40 min:10 sec
Freq@0001@All;RandomForest;56.72;56.89;56.89;57.1;"              precision    recall  f1-score   support

          -1       0.40      0.43      0.42        44
           0       0.49      0.50      0.49        44
           1       0.62      0.57      0.60        44

    accuracy                           0.50       132
   macro avg       0.51      0.50      0.50       132
weighted avg       0.51      0.50      0.50       132
";"[[19 16 12]
 [16 22  7]
 [ 9  6 25]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:42 min:32 sec
Freq@0001@One;RandomForest;52.88;53.12;53.12;53.19;"              precision    recall  f1-score   support

          -1       0.40      0.43      0.41        44
           0       0.48      0.52      0.50        44
           1       0.56      0.45      0.50        44

    accuracy                           0.47       132
   macro avg       0.48      0.47      0.47       132
weighted avg       0.48      0.47      0.47       132
";"[[19 13 16]
 [17 23  8]
 [ 8  8 20]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:4 sec
Freq@0010@All;SVM;45.8;45.98;45.98;46.34;"              precision    recall  f1-score   support

          -1       0.27      0.34      0.30        44
           0       0.36      0.34      0.35        44
           1       0.40      0.32      0.35        44

    accuracy                           0.33       132
   macro avg       0.34      0.33      0.34       132
weighted avg       0.34      0.33      0.34       132
";"[[15 20 20]
 [17 15 10]
 [12  9 14]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:40 min:11 sec
Freq@0010@One;SVM;42.52;42.63;42.63;42.74;"              precision    recall  f1-score   support

          -1       0.39      0.39      0.39        44
           0       0.43      0.50      0.46        44
           1       0.35      0.30      0.32        44

    accuracy                           0.39       132
   macro avg       0.39      0.39      0.39       132
weighted avg       0.39      0.39      0.39       132
";"[[17 10 17]
 [15 22 14]
 [12 12 13]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:31 sec
Freq@0010@All;RandomForest;56.8;56.93;56.93;57.18;"              precision    recall  f1-score   support

          -1       0.43      0.45      0.44        44
           0       0.49      0.52      0.51        44
           1       0.61      0.52      0.56        44

    accuracy                           0.50       132
   macro avg       0.51      0.50      0.50       132
weighted avg       0.51      0.50      0.50       132
";"[[20 15 12]
 [15 23  9]
 [ 9  6 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:39 min:13 sec
Freq@0010@One;RandomForest;53.02;53.2;53.2;53.3;"              precision    recall  f1-score   support

          -1       0.37      0.36      0.37        44
           0       0.43      0.48      0.45        44
           1       0.55      0.50      0.52        44

    accuracy                           0.45       132
   macro avg       0.45      0.45      0.45       132
weighted avg       0.45      0.45      0.45       132
";"[[16 12 15]
 [21 21  7]
 [ 7 11 22]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:39 min:38 sec
Freq@0011@All;SVM;46.08;46.36;46.36;46.49;"              precision    recall  f1-score   support

          -1       0.30      0.36      0.33        44
           0       0.38      0.34      0.36        44
           1       0.46      0.41      0.43        44

    accuracy                           0.37       132
   macro avg       0.38      0.37      0.37       132
weighted avg       0.38      0.37      0.37       132
";"[[16 20 17]
 [16 15  9]
 [12  9 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:38 min:2 sec
Freq@0011@One;SVM;43.72;43.86;43.86;43.91;"              precision    recall  f1-score   support

          -1       0.43      0.43      0.43        44
           0       0.43      0.48      0.45        44
           1       0.46      0.41      0.43        44

    accuracy                           0.44       132
   macro avg       0.44      0.44      0.44       132
weighted avg       0.44      0.44      0.44       132
";"[[19 11 14]
 [16 21 12]
 [ 9 12 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:40 min:38 sec
Freq@0011@All;RandomForest;56.54;56.77;56.77;57.07;"              precision    recall  f1-score   support

          -1       0.44      0.50      0.47        44
           0       0.53      0.48      0.50        44
           1       0.62      0.59      0.60        44

    accuracy                           0.52       132
   macro avg       0.53      0.52      0.52       132
weighted avg       0.53      0.52      0.52       132
";"[[22 16 12]
 [13 21  6]
 [ 9  7 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:40 min:55 sec
Freq@0011@One;RandomForest;52.68;52.92;52.92;52.99;"              precision    recall  f1-score   support

          -1       0.49      0.43      0.46        44
           0       0.47      0.50      0.48        44
           1       0.57      0.59      0.58        44

    accuracy                           0.51       132
   macro avg       0.51      0.51      0.51       132
weighted avg       0.51      0.51      0.51       132
";"[[19 11  9]
 [16 22  9]
 [ 9 11 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:2 sec
Freq@0100@All;SVM;46.03;46.19;46.19;46.6;"              precision    recall  f1-score   support

          -1       0.28      0.34      0.31        44
           0       0.35      0.34      0.34        44
           1       0.42      0.34      0.37        44

    accuracy                           0.34       132
   macro avg       0.35      0.34      0.34       132
weighted avg       0.35      0.34      0.34       132
";"[[15 20 18]
 [17 15 11]
 [12  9 15]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:42 min:4 sec
Freq@0100@One;SVM;41.33;41.45;41.45;41.51;"              precision    recall  f1-score   support

          -1       0.33      0.34      0.33        44
           0       0.46      0.52      0.49        44
           1       0.39      0.32      0.35        44

    accuracy                           0.39       132
   macro avg       0.39      0.39      0.39       132
weighted avg       0.39      0.39      0.39       132
";"[[15 12 19]
 [16 23 11]
 [13  9 14]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:16 sec
Freq@0100@All;RandomForest;56.14;56.19;56.19;56.48;"              precision    recall  f1-score   support

          -1       0.44      0.48      0.46        44
           0       0.54      0.50      0.52        44
           1       0.56      0.55      0.55        44

    accuracy                           0.51       132
   macro avg       0.51      0.51      0.51       132
weighted avg       0.51      0.51      0.51       132
";"[[21 15 12]
 [11 22  8]
 [12  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:42 min:56 sec
Freq@0100@One;RandomForest;51.72;51.88;51.88;51.93;"              precision    recall  f1-score   support

          -1       0.40      0.41      0.40        44
           0       0.50      0.50      0.50        44
           1       0.56      0.55      0.55        44

    accuracy                           0.48       132
   macro avg       0.49      0.48      0.49       132
weighted avg       0.49      0.48      0.49       132
";"[[18 13 14]
 [16 22  6]
 [10  9 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:48 sec
Freq@0101@All;SVM;46.32;46.59;46.59;46.75;"              precision    recall  f1-score   support

          -1       0.29      0.34      0.31        44
           0       0.37      0.34      0.35        44
           1       0.46      0.41      0.43        44

    accuracy                           0.36       132
   macro avg       0.37      0.36      0.37       132
weighted avg       0.37      0.36      0.37       132
";"[[15 20 17]
 [17 15  9]
 [12  9 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:40 min:30 sec
Freq@0101@One;SVM;43.95;44.07;44.07;44.17;"              precision    recall  f1-score   support

          -1       0.39      0.39      0.39        44
           0       0.40      0.45      0.43        44
           1       0.45      0.39      0.41        44

    accuracy                           0.41       132
   macro avg       0.41      0.41      0.41       132
weighted avg       0.41      0.41      0.41       132
";"[[17 12 15]
 [18 20 12]
 [ 9 12 17]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:41 min:12 sec
Freq@0101@All;RandomForest;58.03;58.25;58.25;58.43;"              precision    recall  f1-score   support

          -1       0.46      0.50      0.48        44
           0       0.55      0.52      0.53        44
           1       0.57      0.55      0.56        44

    accuracy                           0.52       132
   macro avg       0.53      0.52      0.52       132
weighted avg       0.53      0.52      0.52       132
";"[[22 14 12]
 [11 23  8]
 [11  7 24]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:43 min:54 sec
Freq@0101@One;RandomForest;55.24;55.42;55.42;55.56;"              precision    recall  f1-score   support

          -1       0.40      0.48      0.44        44
           0       0.45      0.45      0.45        44
           1       0.56      0.45      0.50        44

    accuracy                           0.46       132
   macro avg       0.47      0.46      0.46       132
weighted avg       0.47      0.46      0.46       132
";"[[21 17 14]
 [14 20 10]
 [ 9  7 20]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:43 min:13 sec
Freq@0110@All;SVM;45.88;46.05;46.05;46.42;"              precision    recall  f1-score   support

          -1       0.28      0.34      0.31        44
           0       0.35      0.34      0.34        44
           1       0.40      0.32      0.35        44

    accuracy                           0.33       132
   macro avg       0.34      0.33      0.34       132
weighted avg       0.34      0.33      0.34       132
";"[[15 20 19]
 [17 15 11]
 [12  9 14]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:44 min:56 sec
Freq@0110@One;SVM;42.29;42.39;42.39;42.5;"              precision    recall  f1-score   support

          -1       0.37      0.36      0.37        44
           0       0.41      0.48      0.44        44
           1       0.34      0.30      0.32        44

    accuracy                           0.38       132
   macro avg       0.38      0.38      0.38       132
weighted avg       0.38      0.38      0.38       132
";"[[16 10 17]
 [16 21 14]
 [12 13 13]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:32 sec
Freq@0110@All;RandomForest;56.69;56.84;56.84;57.05;"              precision    recall  f1-score   support

          -1       0.44      0.50      0.47        44
           0       0.50      0.52      0.51        44
           1       0.64      0.52      0.57        44

    accuracy                           0.52       132
   macro avg       0.53      0.52      0.52       132
weighted avg       0.53      0.52      0.52       132
";"[[22 14 14]
 [16 23  7]
 [ 6  7 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:44 min:36 sec
Freq@0110@One;RandomForest;53.84;53.98;53.98;54.14;"              precision    recall  f1-score   support

          -1       0.38      0.36      0.37        44
           0       0.42      0.43      0.43        44
           1       0.51      0.52      0.52        44

    accuracy                           0.44       132
   macro avg       0.44      0.44      0.44       132
weighted avg       0.44      0.44      0.44       132
";"[[16 15 11]
 [16 19 10]
 [12 10 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:44 min:36 sec
Freq@0111@All;SVM;46.34;46.62;46.62;46.75;"              precision    recall  f1-score   support

          -1       0.29      0.34      0.32        44
           0       0.37      0.34      0.35        44
           1       0.45      0.41      0.43        44

    accuracy                           0.36       132
   macro avg       0.37      0.36      0.37       132
weighted avg       0.37      0.36      0.37       132
";"[[15 19 17]
 [17 15  9]
 [12 10 18]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:45 min:7 sec
Freq@0111@One;SVM;44.02;44.14;44.14;44.23;"              precision    recall  f1-score   support

          -1       0.39      0.39      0.39        44
           0       0.40      0.45      0.43        44
           1       0.45      0.39      0.41        44

    accuracy                           0.41       132
   macro avg       0.41      0.41      0.41       132
weighted avg       0.41      0.41      0.41       132
";"[[17 12 15]
 [18 20 12]
 [ 9 12 17]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:43 min:15 sec
Freq@0111@All;RandomForest;58.29;58.51;58.51;58.79;"              precision    recall  f1-score   support

          -1       0.46      0.50      0.48        44
           0       0.56      0.45      0.50        44
           1       0.54      0.59      0.57        44

    accuracy                           0.52       132
   macro avg       0.52      0.52      0.51       132
weighted avg       0.52      0.52      0.51       132
";"[[22 15 11]
 [ 9 20  7]
 [13  9 26]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:47 min:8 sec
Freq@0111@One;RandomForest;55.71;55.92;55.92;56.08;"              precision    recall  f1-score   support

          -1       0.48      0.45      0.47        44
           0       0.38      0.45      0.42        44
           1       0.61      0.52      0.56        44

    accuracy                           0.48       132
   macro avg       0.49      0.48      0.48       132
weighted avg       0.49      0.48      0.48       132
";"[[20 14  8]
 [19 20 13]
 [ 5 10 23]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:42 min:34 sec
Freq@1000@All;SVM;46.4;46.57;46.57;46.95;"              precision    recall  f1-score   support

          -1       0.29      0.36      0.32        44
           0       0.38      0.36      0.37        44
           1       0.46      0.36      0.41        44

    accuracy                           0.36       132
   macro avg       0.38      0.36      0.37       132
weighted avg       0.38      0.36      0.37       132
";"[[16 20 19]
 [17 16  9]
 [11  8 16]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;2 hour:43 min:1 sec
Freq@1000@One;SVM;44.09;44.12;44.12;44.39;"              precision    recall  f1-score   support

          -1       0.42      0.43      0.43        44
           0       0.41      0.48      0.44        44
           1       0.39      0.32      0.35        44

    accuracy                           0.41       132
   macro avg       0.41      0.41      0.41       132
weighted avg       0.41      0.41      0.41       132
";"[[19 10 16]
 [16 21 14]
 [ 9 13 14]]";"Sample train:[(-1, 447), (0, 332), (1, 378)]
RandomOverSampler train:[(-1, 447), (0, 447), (1, 447)]";;1 hour:43 min:58 sec
